,scheduled_departure_time,scheduled_arrival_time,real_departure_time,real_arrival_time,origin_point,end_point,track_points,track_velocities
52,905.0,1065.0,900.0,1063.0,"(26.68, 100.246002, 2237.0)","(36.857201, 117.216003, 22.0)","[(26.68, 100.246002, 2237.0), (27.6313, 101.559, 5734.076923076923), (27.7, 102.3231, 9464.0), (28.9021, 104.2817, 9464.0), (30.58, 104.5165, 9487.0), (31.6989, 106.4878, 9045.0), (34.1183, 110.9452, 8108.0), (36.857201, 117.216003, 22.0)]","[384.14778865634355, 995.3331976877262, 1117.38829032098, 1085.165930321026, 1150.6500812886743, 1114.6388277611504, 542.9517955039048]"
53,905.0,1070.0,903.0,1083.0,"(39.509945, 116.41092, 30.0)","(23.392401, 113.299004, 8.0)","[(39.509945, 116.41092, 30.0), (35.0251, 115.4266, 5174.545454545455), (31.1733, 114.6655, 10019.09090909091), (29.5395, 113.8018, 11003.0), (27.5254, 113.6647, 11003.0), (24.4595, 113.546, 10054.555555555557), (23.1129, 113.4055, 1311.0), (23.392401, 113.299004, 8.0)]","[352.57809242829507, 822.1920057163406, 1002.4652649861888, 1119.3764266074481, 1053.4059370878467, 737.6781534927757, 270.79729131423403]"
54,905.0,1075.0,908.0,1078.0,"(39.12440109, 117.3460007, 6.0)","(23.392401, 113.299004, 8.0)","[(39.12440109, 117.3460007, 6.0), (36.9534, 116.6828, 5271.0), (34.5333, 116.002, 10236.0), (30.6442, 114.3076, 12222.0), (28.0291, 113.702, 12222.0), (24.755, 113.6618, 11112.75), (23.1086, 113.3747, 1554.0), (23.392401, 113.299004, 8.0)]","[301.67419884681, 725.1671280925337, 885.0471809683476, 929.8960659705801, 915.836115025248, 684.089337374603, 236.59503659731132]"
55,905.0,1075.0,892.0,1056.0,"(22.006399, 113.375999, 0.0)","(40.08010101, 116.5849991, 40.0)","[(22.006399, 113.375999, 0.0), (22.8148, 113.7463, 4763.0), (24.4541, 113.4229, 10089.0), (28.1541, 113.4573, 10089.0), (32.0152, 114.2514, 10089.0), (37.9845, 115.7799, 10089.0), (39.6136, 116.401, 5471.052631578948), (40.08010101, 116.5849991, 40.0)]","[407.71981663761466, 900.567946639127, 986.5923475121183, 990.3687163004415, 798.7895132598891, 529.8133295655309, 227.6483150954773]"
56,905.0,1085.0,912.0,1102.0,"(39.509945, 116.41092, 30.0)","(22.006399, 113.375999, 0.0)","[(39.509945, 116.41092, 30.0), (34.9447, 115.5011, 4719.357142857143), (31.0256, 114.7987, 9108.714285714286), (29.5126, 113.8025, 9784.0), (27.8511, 113.6857, 9784.0), (26.1523, 113.9621, 9174.0), (22.9867, 113.2023, 4206.0), (22.006399, 113.375999, 0.0)]","[341.44312650871103, 792.3833705675981, 954.0625475873597, 1032.6066452574337, 1110.5709709993039, 1072.4301497730653, 491.3435205027224]"
57,905.0,1100.0,908.0,1105.0,"(31.1434, 121.805, 5.0)","(25.110313, 102.936743, 2093.0)","[(31.1434, 121.805, 5.0), (30.3286, 118.5189, 5052.764705882353), (29.6248, 115.96, 10097.264705882351), (28.4137, 115.1845, 10394.0), (28.129, 113.1327, 10394.0), (27.6898, 110.5314, 10394.972222222224), (26.2851, 106.2179, 10401.0), (25.871, 103.738, 5372.0), (25.110313, 102.936743, 2093.0)]","[294.74043511989146, 703.2621569162959, 828.992343223978, 839.8900663015779, 852.4772316994417, 924.6041152212487, 883.6351828770236, 392.08885448121225]"
58,905.0,1101.0,908.0,1122.0,"(43.90710068, 87.47419739, 642.0)","(30.31252, 104.441284, 438.0)","[(43.90710068, 87.47419739, 642.0), (38.5208, 95.3404, 4490.21359223301), (33.2277, 101.497, 8038.42718446602), (33.117, 104.4618, 8108.0), (32.8245, 104.5659, 8108.0), (32.5817, 104.5962, 8108.0), (32.3906, 104.605, 8016.0), (30.4152, 104.8786, 2591.0), (30.31252, 104.441284, 438.0)]","[416.0438689358734, 1023.9712653812419, 1218.812273539735, 1224.0534359722633, 1205.7839817040206, 1182.947163868717, 956.8626672992133, 366.53092625661986]"
59,905.0,1111.0,935.0,1134.0,"(18.3029, 109.412003, 29.0)","(40.08010101, 116.5849991, 40.0)","[(18.3029, 109.412003, 29.0), (20.1916, 109.9279, 5310.2), (21.3568, 110.2525, 10291.4), (25.0147, 110.1666, 10921.363636363636), (30.498, 112.2469, 10690.060606060606), (38.0597, 115.2774, 10495.238095238095), (39.504, 116.2032, 5417.619047619048), (40.08010101, 116.5849991, 40.0)]","[315.6246163662182, 760.4160260856828, 988.7106554177745, 995.2061024242425, 997.9784032739421, 694.273561514952, 275.77655491559705]"
60,910.0,945.0,1054.0,1143.0,"(28.864815, 115.90271, 43.0)","(22.639299, 113.810997, -1.0)","[(28.864815, 115.90271, 43.0), (28.1376, 115.6617, 6012.0), (27.0454, 115.2665, 7056.0), (26.6705, 114.9068, 7193.0), (26.4159, 114.4461, 7201.0), (25.1445, 114.1658, 7018.0), (22.8908, 113.48, 2781.0), (22.639299, 113.810997, -1.0)]","[352.45499413390746, 697.813578989951, 615.0221374148721, 584.2710305441284, 629.2149559705998, 550.3659639943343, 235.75848600903427]"
61,910.0,957.0,1016.0,1063.0,"(26.68, 100.246002, 2237.0)","(25.110313, 102.936743, 2093.0)","[(26.68, 100.246002, 2237.0), (26.094, 101.2597, 4423.0), (26.1943, 102.6002, 6309.0), (26.1735, 102.6447, 6302.0), (26.0928, 102.7011, 6066.0), (25.7908, 103.0712, 4084.0), (25.110313, 102.936743, 2093.0)]","[367.2414255833052, 898.3127674056891, 1058.1868449719752, 965.2246361613533, 770.399581526326, 332.2904485145642]"
62,910.0,988.0,900.0,985.0,"(24.54400063, 118.1279984, 12.0)","(31.198104, 121.33426, 2.0)","[(24.54400063, 118.1279984, 12.0), (24.724, 118.3803, 2972.0), (25.0081, 118.8582, 6035.0), (25.9448, 119.4547, 6888.0), (27.0936, 120.1635, 6888.0), (28.9824, 120.7935, 6242.888888888889), (30.5409, 121.1727, 2372.2222222222226), (31.198104, 121.33426, 2.0)]","[289.160375826877, 704.3650180398286, 828.7616469568042, 841.1189279750469, 813.2006264153134, 598.8246846025418, 213.1859814184225]"
63,910.0,1003.0,912.0,1008.0,"(31.49440002, 120.4290009, 6.0)","(28.189199, 113.220001, 66.0)","[(31.49440002, 120.4290009, 6.0), (30.5659, 118.2644, 3666.7241379310335), (29.8626, 116.7034, 7027.448275862069), (30.3391, 115.2762, 7809.0), (29.5614, 114.3902, 7399.0), (28.0608, 113.4791, 1646.0), (28.189199, 113.220001, 66.0)]","[316.5519540777943, 751.8394586606669, 898.2583374566057, 947.1529134356333, 753.4235178837048, 269.2414373218044]"
64,910.0,1004.0,909.0,1005.0,"(25.110313, 102.936743, 2093.0)","(23.392401, 113.299004, 8.0)","[(25.110313, 102.936743, 2093.0), (24.6708, 103.2554, 4427.0), (24.1975, 104.6382, 8005.153846153846), (23.8427, 107.0674, 8115.0), (23.7368, 108.7392, 8862.0), (23.6243, 110.4368, 8210.5), (23.0669, 113.0626, 2355.0), (23.392401, 113.299004, 8.0)]","[362.48957152104924, 864.8260936131742, 1045.6073377221373, 1049.767326902817, 863.4235829751166, 580.354147754928, 223.42707605261603]"
65,910.0,1007.0,900.0,996.0,"(25.934669, 119.66318, 4.0)","(23.392401, 113.299004, 8.0)","[(25.934669, 119.66318, 4.0), (25.8229, 119.7122, 2743.0), (25.4985, 119.298, 7094.0), (24.7459, 118.0907, 7803.0), (23.7084, 116.4277, 7803.0), (23.1765, 114.5595, 7018.0), (23.1731, 113.5742, 1356.0), (23.392401, 113.299004, 8.0)]","[192.59190120367842, 461.60916002786416, 549.6511720066886, 562.4906320869338, 540.4801290922277, 451.8267142524392, 193.20330406464248]"
66,910.0,1011.0,930.0,1022.0,"(22.639299, 113.810997, -1.0)","(31.98779, 116.9769, 63.0)","[(22.639299, 113.810997, -1.0), (22.878, 114.1197, 3901.0), (23.4797, 114.6997, 7178.0), (25.2823, 115.2086, 7510.9), (27.4861, 115.6421, 7483.0), (28.9579, 116.1722, 7193.0), (30.8227, 116.6683, 3778.0), (31.98779, 116.9769, 63.0)]","[394.24835946516487, 853.3401991055214, 932.9679927606564, 940.7492103816794, 972.6522026278739, 827.885513090946, 322.10636772445145]"
67,910.0,1012.0,933.0,1029.0,"(23.392401, 113.299004, 8.0)","(31.198104, 121.33426, 2.0)","[(23.392401, 113.299004, 8.0), (23.7824, 114.4361, 7414.0), (24.3774, 114.9847, 10081.0), (26.1291, 117.4349, 10698.0), (27.1775, 119.3728, 10698.0), (28.5196, 120.7043, 10104.0), (29.9803, 120.9953, 5450.0), (31.198104, 121.33426, 2.0)]","[463.51949734753725, 988.360640258562, 1097.4770978053557, 1031.58694, 1093.8699421839742, 878.8599778968386, 368.4474574713404]"
68,910.0,1016.0,906.0,1012.0,"(30.774798, 114.213723, 37.0)","(30.31252, 104.441284, 438.0)","[(30.774798, 114.213723, 37.0), (30.6758, 112.8658, 5034.186046511628), (30.5974, 109.4701, 6016.232558139534), (30.5685, 108.7285, 6272.418604651162), (30.5318, 107.9103, 6528.60465116279), (30.2904, 106.0474, 6538.0), (30.2406, 104.5496, 2850.0), (30.31252, 104.441284, 438.0)]","[308.86809265833364, 628.3757659278242, 641.7908893071088, 647.3419748433647, 651.5052889955565, 544.0775503163503, 217.63102012654014]"
69,910.0,1018.0,921.0,1028.0,"(23.049999, 114.599998, 17.0)","(31.1434, 121.805, 5.0)","[(23.049999, 114.599998, 17.0), (23.5334, 114.2661, 3292.0), (25.4525, 116.5254, 10211.0), (26.5957, 118.0981, 10698.0), (27.3424, 119.7329, 10698.0), (28.4282, 120.6954, 10592.0), (30.0379, 121.2388, 5095.0), (31.1434, 121.805, 5.0)]","[344.7334912743239, 825.9071699616705, 975.2647715676422, 988.13476, 930.8611602793804, 752.5899167877495, 319.04920293690196]"
70,910.0,1020.0,1011.0,1120.0,"(22.608299, 108.171997, 129.0)","(31.98779, 116.9769, 63.0)","[(22.608299, 108.171997, 129.0), (24.9385, 110.1847, 4786.407407407407), (26.608, 111.6888, 9143.814814814814), (29.004, 113.1538, 9479.0), (30.9148, 114.6121, 9479.0), (31.612, 116.2174, 4904.4), (31.98779, 116.9769, 63.0)]","[407.6728884875984, 1020.3968441078196, 1236.6360744649003, 1289.4418917445714, 1120.185192222619, 454.6554193227266]"
71,910.0,1032.0,908.0,1029.0,"(29.712254, 106.651895, 417.0)","(40.08010101, 116.5849991, 40.0)","[(29.712254, 106.651895, 417.0), (30.8476, 107.5795, 5816.285714285715), (31.1663, 107.6458, 9030.0), (34.3263, 110.5208, 9366.75), (37.96, 115.2086, 9479.0), (39.2855, 116.0579, 5150.0), (40.08010101, 116.5849991, 40.0)]","[422.93424305075735, 982.7683004577025, 1138.20251909137, 965.2303180185535, 652.750908623436, 265.8890522893071]"
72,910.0,1034.0,901.0,1034.0,"(41.639801, 123.483002, 55.0)","(31.1434, 121.805, 5.0)","[(41.639801, 123.483002, 55.0), (40.4082, 123.2589, 5866.0), (40.1428, 124.2069, 10119.0), (38.0964, 123.8336, 10698.0), (36.1503, 123.2701, 10698.0), (32.4667, 122.2524, 10135.722222222224), (31.4989, 121.9148, 5509.5), (31.1434, 121.805, 5.0)]","[322.6400650081322, 720.760525605999, 790.2605709292419, 808.2016217287165, 662.8390101453786, 434.7931826313101, 188.01568388327303]"
73,910.0,1036.0,900.0,1033.0,"(32.070801, 120.975998, 5.0)","(34.447102, 108.751999, 486.0)","[(32.070801, 120.975998, 5.0), (32.9999, 116.9539, 4649.0), (33.9043, 113.9504, 9174.0), (34.1061, 113.196, 8443.0), (34.2677, 111.5442, 9174.0), (34.3769, 109.9679, 4235.0), (34.447102, 108.751999, 486.0)]","[347.25162332650257, 814.5492125866483, 963.0600062924831, 927.0836267470744, 798.6530347749241, 367.3318250601871]"
74,910.0,1036.0,961.0,1127.0,"(37.746899, 112.627998, 779.0)","(22.639299, 113.810997, -1.0)","[(37.746899, 112.627998, 779.0), (35.4088, 112.8384, 5054.5), (35.2023, 113.3644, 9030.0), (31.561, 113.9357, 9784.0), (28.3248, 113.7248, 9784.0), (25.6782, 113.8879, 9121.0), (22.9889, 113.2968, 3566.0), (22.639299, 113.810997, -1.0)]","[318.28098521096746, 795.2541591281366, 865.5002111400681, 792.1876677416884, 828.5200687672308, 748.1412561256338, 323.2818178771924]"
75,910.0,1036.0,915.0,1035.0,"(30.31252, 104.441284, 438.0)","(31.198104, 121.33426, 2.0)","[(30.31252, 104.441284, 438.0), (30.8117, 105.2431, 5928.0), (30.5728, 107.8181, 10036.0), (30.8788, 111.4286, 10496.521739130434), (31.039, 114.997, 10531.0), (31.212, 118.5163, 10120.444444444443), (31.2108, 120.2267, 5500.0), (31.198104, 121.33426, 2.0)]","[477.10817155769485, 1069.147258935968, 1010.5955486956523, 1052.4383886956523, 1063.7502155576205, 713.6566346926905, 292.16741930888975]"
76,910.0,1037.0,922.0,1050.0,"(39.12440109, 117.3460007, 6.0)","(28.189199, 113.220001, 66.0)","[(39.12440109, 117.3460007, 6.0), (35.6909, 116.0551, 4358.11320754717), (31.8325, 114.5361, 7095.245283018868), (30.6816, 114.2439, 7193.0), (30.3501, 114.1272, 7193.0), (30.0662, 114.028, 7193.0), (28.0077, 113.5197, 2408.0), (28.189199, 113.220001, 66.0)]","[399.3040782042177, 869.6801576144303, 957.6079626778738, 926.275997860499, 872.7340326662505, 767.7917808855235, 334.10186281211065]"
77,910.0,1039.0,916.0,1042.0,"(30.558257, 103.945966, 490.0)","(40.08010101, 116.5849991, 40.0)","[(30.558257, 103.945966, 490.0), (31.0935, 104.4977, 6302.0), (31.7065, 106.1908, 10081.0), (33.3937, 108.4246, 10089.0), (35.7195, 110.0715, 10089.0), (38.121, 113.4954, 10089.0), (39.1111, 115.019, 5471.052631578948), (40.08010101, 116.5849991, 40.0)]","[563.4220383233435, 1256.864547028997, 1353.2393693737795, 1210.797901373233, 903.9242962405408, 620.9560317124372, 268.032776177003]"
78,910.0,1051.0,900.0,1050.0,"(24.54400063, 118.1279984, 12.0)","(39.509945, 116.41092, 30.0)","[(24.54400063, 118.1279984, 12.0), (25.3611, 118.2187, 7056.0), (26.5342, 117.9857, 9045.0), (28.8185, 117.4274, 9784.0), (32.7797, 117.1901, 9786.424242424242), (36.7603, 116.7455, 9266.333333333334), (38.2782, 116.5637, 5061.0), (39.509945, 116.41092, 30.0)]","[511.7212269003095, 1010.1642582922276, 1006.0786596742612, 973.9050133065172, 759.7190111053452, 529.2926658480078, 235.84303976683677]"
79,910.0,1053.0,904.0,1071.0,"(33.790833, 119.125, 10.0)","(22.639299, 113.810997, -1.0)","[(33.790833, 119.125, 10.0), (31.4352, 117.8952, 4628.588235294118), (29.3583, 116.8652, 9217.08823529412), (29.164, 115.8267, 9784.0), (28.1597, 115.7137, 9784.0), (27.2309, 115.3408, 9784.0), (26.3727, 114.8502, 9159.0), (23.3602, 113.3183, 4206.0), (22.639299, 113.810997, -1.0)]","[277.39216204943017, 668.6315684591857, 780.0487301168451, 796.7853042166414, 811.3884713042316, 735.6345420373574, 666.2694983713038, 334.0474471286263]"
80,910.0,1053.0,913.0,1060.0,"(43.996201, 125.684998, 208.0)","(31.1434, 121.805, 5.0)","[(43.996201, 125.684998, 208.0), (41.8232, 124.92, 4901.894736842105), (40.5384, 124.4924, 9295.78947368421), (38.3429, 123.8593, 9479.0), (36.5712, 123.258, 9479.0), (32.5218, 122.2534, 9285.105263157897), (31.3127, 121.8484, 4795.052631578948), (31.1434, 121.805, 5.0)]","[320.36130812166925, 776.8268258870567, 896.8591747855902, 895.4671026077457, 742.0462836758396, 505.4414362779717, 218.46859818967502]"
81,910.0,1057.0,981.0,1128.0,"(19.9349, 110.459, 22.0)","(34.526497, 113.849165, 146.0)","[(19.9349, 110.459, 22.0), (21.7386, 109.2983, 8412.0), (24.0833, 110.0359, 9014.0), (27.9827, 112.2601, 9479.0), (30.5318, 113.7589, 9479.0), (32.9315, 114.0336, 9034.95), (34.4693, 113.8471, 4966.5), (34.526497, 113.849165, 146.0)]","[431.44656564509955, 888.2004870100715, 929.7007918724858, 898.5207515022718, 721.3857883660825, 518.3160669642649, 222.50415959294017]"
82,910.0,1060.0,905.0,1054.0,"(25.934669, 119.66318, 4.0)","(40.08010101, 116.5849991, 40.0)","[(25.934669, 119.66318, 4.0), (26.2537, 119.3898, 5525.0), (26.448, 118.5063, 9083.0), (28.8991, 117.4035, 9784.0), (32.8927, 117.1442, 9787.377777777778), (37.0966, 116.8297, 9294.526315789471), (38.5445, 116.7133, 4817.263157894737), (40.08010101, 116.5849991, 40.0)]","[423.4956776236381, 956.7865309274786, 1130.5283473884583, 1088.1789539312344, 789.6812829300526, 533.412433912478, 234.67261082904224]"
83,910.0,1060.0,911.0,1055.0,"(23.392401, 113.299004, 8.0)","(39.509945, 116.41092, 30.0)","[(23.392401, 113.299004, 8.0), (24.648, 113.5069, 5878.666666666667), (25.4311, 113.513, 10332.5), (28.1629, 113.458, 11918.0), (31.9134, 114.2309, 11308.0), (37.8165, 115.749, 10094.21052631579), (39.1095, 116.2514, 5212.105263157894), (39.509945, 116.41092, 30.0)]","[383.8620182993544, 894.9998329642776, 1049.6748837203875, 1091.3248997335952, 861.9074065759916, 531.8125634567102, 222.69298755884944]"
84,910.0,1061.0,928.0,1075.0,"(23.392401, 113.299004, 8.0)","(40.08010101, 116.5849991, 40.0)","[(23.392401, 113.299004, 8.0), (24.6842, 113.4308, 7993.0), (25.5547, 113.5607, 10403.666666666666), (28.3667, 113.4722, 11308.0), (32.4353, 114.3753, 11308.0), (37.9088, 115.6864, 10263.42857142857), (39.3777, 116.2876, 5562.857142857142), (40.08010101, 116.5849991, 40.0)]","[490.47895480855874, 995.8209082476798, 1023.6890306799843, 1057.4166044954914, 881.7826413317562, 589.5210118829988, 246.8078978058706]"
85,910.0,1061.0,919.0,1089.0,"(39.509945, 116.41092, 30.0)","(30.558257, 103.945966, 490.0)","[(39.509945, 116.41092, 30.0), (37.2614, 112.8158, 5135.722222222223), (35.1428, 109.7526, 10150.388888888889), (34.3887, 108.4533, 11613.0), (33.5084, 107.848, 11269.833333333334), (32.556, 106.9363, 10394.0), (32.2527, 106.3635, 10188.0), (30.5782, 104.3146, 2583.0), (30.558257, 103.945966, 490.0)]","[306.23506808871946, 727.1779134288141, 869.126440811147, 871.3408806840496, 857.9280869509743, 842.0617333886779, 705.6438068839852, 298.35287523328446]"
86,910.0,1061.0,904.0,1058.0,"(36.515202, 103.620003, 1948.0)","(30.23609, 120.428865, 7.0)","[(36.515202, 103.620003, 1948.0), (35.7679, 106.1615, 5046.2307692307695), (35.0476, 108.4093, 8098.846153846154), (33.1033, 111.3298, 8870.0), (30.8504, 114.2857, 8877.0), (29.5789, 116.7695, 8115.0), (29.9332, 118.6903, 4211.0), (30.23609, 120.428865, 7.0)]","[341.54388843787336, 834.2810877898368, 1045.208084346766, 1154.272378399533, 1148.1739018906035, 895.8913253201807, 349.5189168343072]"
87,910.0,1062.0,917.0,1071.0,"(31.1434, 121.805, 5.0)","(45.623402, 126.25, 136.0)","[(31.1434, 121.805, 5.0), (35.1535, 122.8544, 4700.875), (38.4639, 123.8151, 9096.75), (40.0311, 123.3906, 8870.0), (41.2904, 124.1551, 8991.8), (43.4445, 125.1569, 9073.0), (45.5047, 126.2475, 2606.0), (45.623402, 126.25, 136.0)]","[369.7713161150143, 908.762003844272, 1054.4079629779274, 1027.398435329015, 1012.508602932942, 790.1428641828018, 289.6154213302048]"
88,910.0,1069.0,929.0,1084.0,"(22.639299, 113.810997, -1.0)","(40.08010101, 116.5849991, 40.0)","[(22.639299, 113.810997, -1.0), (23.4012, 113.5186, 6302.0), (25.0358, 113.4401, 10241.0), (28.2894, 113.4667, 11308.0), (32.635, 114.4197, 11308.0), (38.4699, 115.9082, 10218.4), (39.8759, 116.4969, 5279.200000000001), (40.08010101, 116.5849991, 40.0)]","[400.9824976236289, 844.3101296945806, 927.2720257546417, 988.0974543563692, 798.1133457064652, 508.2609794918381, 214.30069445805216]"
89,910.0,1069.0,917.0,1059.0,"(18.3029, 109.412003, 29.0)","(31.1434, 121.805, 5.0)","[(18.3029, 109.412003, 29.0), (20.0005, 110.8678, 5208.529411764706), (21.156, 111.8824, 10088.058823529413), (23.4077, 113.9189, 10698.0), (26.1775, 117.4989, 11308.0), (28.4645, 120.6988, 10340.0), (30.0711, 121.2499, 5345.7), (31.1434, 121.805, 5.0)]","[439.4029767424632, 1110.701856888067, 990.652834690717, 1035.61029, 988.13476, 1077.8678136213418, 435.8457297738525]"
90,910.0,1076.0,907.0,1073.0,"(25.110313, 102.936743, 2093.0)","(39.509945, 116.41092, 30.0)","[(25.110313, 102.936743, 2093.0), (25.1562, 102.6867, 5921.0), (26.1733, 103.1448, 10196.0), (29.8104, 104.3534, 10698.0), (32.578, 107.5885, 11308.0), (38.304, 114.2979, 10210.2), (39.2678, 115.9761, 5270.1), (39.509945, 116.41092, 30.0)]","[342.69015358663563, 856.2780077869722, 986.0170998759073, 1012.8596706529285, 811.1871844453111, 471.2258393181366, 200.46907985018305]"
91,910.0,1077.0,910.0,1092.0,"(30.23609, 120.428865, 7.0)","(30.558257, 103.945966, 490.0)","[(30.23609, 120.428865, 7.0), (30.4422, 117.5166, 5710.333333333333), (28.7869, 116.766, 9030.0), (28.4393, 115.6121, 9174.0), (28.2904, 114.3085, 9174.0), (28.1053, 112.9542, 9182.0), (28.6402, 111.1275, 9004.516129032258), (30.3825, 104.5608, 3597.0), (30.558257, 103.945966, 490.0)]","[299.80955710162533, 666.4954965708472, 761.7971455639648, 792.1174299645206, 802.5400277272116, 836.3752644524287, 744.4669023632439, 313.62544176824923]"
92,910.0,1079.0,914.0,1080.0,"(45.623402, 126.25, 136.0)","(34.526497, 113.849165, 146.0)","[(45.623402, 126.25, 136.0), (44.8253, 125.9447, 6226.0), (43.0553, 123.8524, 9072.363636363636), (39.7786, 122.4588, 9785.22448979592), (37.9023, 119.1217, 9792.265306122448), (35.8972, 115.8937, 9373.863636363636), (35.1079, 114.7027, 5122.5), (34.526497, 113.849165, 146.0)]","[469.33209516475546, 940.9704905514508, 902.5719598542204, 770.117510036243, 586.618272238629, 454.9775146881667, 207.5431880182557]"
93,910.0,1087.0,926.0,1105.0,"(40.08010101, 116.5849991, 40.0)","(23.392401, 113.299004, 8.0)","[(40.08010101, 116.5849991, 40.0), (37.0954, 115.8975, 5253.871794871795), (34.7108, 115.3871, 10167.74358974359), (32.4163, 112.6118, 11613.0), (29.5426, 112.8435, 11613.0), (26.3943, 112.1715, 10051.0), (23.6119, 113.23, 2804.0), (23.392401, 113.299004, 8.0)]","[308.8013140806916, 737.7610820176893, 895.0793792746126, 930.5110570809642, 1047.1167566519584, 892.8855570373855, 310.16024612877595]"
94,910.0,1087.0,939.0,1120.0,"(39.509945, 116.41092, 30.0)","(22.639299, 113.810997, -1.0)","[(39.509945, 116.41092, 30.0), (35.5666, 115.7113, 5094.732142857143), (31.5929, 115.0735, 10050.053571428572), (30.3882, 114.0617, 10996.0), (28.6834, 113.751, 11011.0), (27.4386, 113.6626, 11011.0), (25.941, 114.0232, 10188.0), (23.0425, 113.4463, 3307.0), (22.639299, 113.810997, -1.0)]","[323.82525770375213, 760.2188914038596, 892.109948774722, 1002.1108765161168, 1105.5770807039758, 1163.7041617083908, 1081.1637066821215, 476.642064236204]"
95,910.0,1090.0,971.0,1153.0,"(40.08010101, 116.5849991, 40.0)","(22.639299, 113.810997, -1.0)","[(40.08010101, 116.5849991, 40.0), (35.7682, 115.7925, 5232.056603773585), (32.0027, 115.1689, 10124.11320754717), (29.8687, 113.9699, 11613.0), (27.9546, 113.7515, 11613.0), (25.9677, 113.9038, 10149.6), (23.1537, 113.3475, 4206.0), (22.639299, 113.810997, -1.0)]","[342.7824273496178, 802.8766585629663, 979.717579615352, 1090.301392607697, 1202.394813616688, 1085.536287666019, 453.8195182550247]"
96,910.0,1094.0,925.0,1111.0,"(21.974648, 100.762224, 551.0)","(36.857201, 117.216003, 22.0)","[(21.974648, 100.762224, 551.0), (23.2587, 101.9413, 7697.857142857143), (23.1978, 101.5547, 10074.0), (26.1132, 103.0805, 10698.0), (29.7817, 104.3486, 10698.0), (32.0994, 106.9885, 9479.0), (36.3048, 115.5197, 10136.666666666666), (36.8566, 117.216, 5518.0), (36.857201, 117.216003, 22.0)]","[403.80654445295073, 848.0435301886703, 930.5075267080288, 926.3865899201278, 945.3428991444721, 853.0394806599224, 586.838095290385, 239.02546482711583]"
97,910.0,1116.0,908.0,1107.0,"(18.3029, 109.412003, 29.0)","(39.509945, 116.41092, 30.0)","[(18.3029, 109.412003, 29.0), (20.015, 109.8836, 5819.0), (20.7251, 110.3484, 10313.5), (24.2519, 109.9207, 11347.125), (30.1017, 112.1467, 11487.975), (35.8121, 114.6078, 10292.64705882353), (37.1755, 115.2504, 5643.411764705883), (39.509945, 116.41092, 30.0)]","[573.7096572775197, 1338.0659502049416, 1540.9455708866055, 1318.7881546728206, 850.0073521817276, 570.0410395828803, 262.23256411478985]"
98,915.0,978.0,919.0,992.0,"(25.110313, 102.936743, 2093.0)","(30.558257, 103.945966, 490.0)","[(25.110313, 102.936743, 2093.0), (25.0067, 102.6518, 5174.0), (25.6493, 102.8668, 8207.0), (26.4613, 103.1678, 8870.0), (27.6991, 103.9506, 8870.0), (28.4327, 104.3072, 8070.0), (30.2187, 104.0837, 1996.0), (30.558257, 103.945966, 490.0)]","[277.00299310601974, 705.8854682275561, 880.9796897221282, 896.7184961486066, 851.4694276724812, 557.9406878186592, 151.09254169419262]"
99,915.0,985.0,936.0,1010.0,"(39.49, 109.8613889, 1391.0)","(40.08010101, 116.5849991, 40.0)","[(39.49, 109.8613889, 1391.0), (39.6118, 110.9122, 4594.5), (40.2475, 110.9921, 7498.0), (40.5003, 112.6381, 7498.0), (40.3391, 114.3123, 7121.263157894737), (40.1796, 115.759, 3730.631578947368), (40.08010101, 116.5849991, 40.0)]","[316.0940773630049, 774.9232219086699, 900.442571333749, 769.047523825284, 569.2336967612368, 241.7995997240369]"
100,915.0,989.0,933.0,1010.0,"(34.447102, 108.751999, 486.0)","(30.31252, 104.441284, 438.0)","[(34.447102, 108.751999, 486.0), (33.5791, 107.8778, 5526.866666666667), (32.3396, 106.7297, 7193.0), (32.2111, 106.5244, 7193.0), (32.1083, 106.3613, 7193.0), (32.0069, 106.201, 7033.0), (30.4093, 104.8193, 2606.0), (30.31252, 104.441284, 438.0)]","[306.0533804807105, 650.0043638136347, 690.1697753471644, 693.1935202555857, 692.4375840284804, 594.1658745047878, 248.70301871765287]"
101,915.0,990.0,908.0,980.0,"(29.712254, 106.651895, 417.0)","(25.110313, 102.936743, 2093.0)","[(29.712254, 106.651895, 417.0), (28.3129, 105.4682, 3723.347826086957), (27.0925, 104.4819, 7003.0), (27.0232, 104.4267, 7003.0), (26.7856, 104.2124, 7003.0), (25.988, 103.5217, 5677.0), (25.110313, 102.936743, 2093.0)]","[332.7156568694648, 791.9518566775649, 929.0157781944199, 960.6459139290787, 946.5898156540502, 455.7234801112913]"
102,915.0,992.0,922.0,1006.0,"(34.447102, 108.751999, 486.0)","(31.735032, 118.865949, 27.0)","[(34.447102, 108.751999, 486.0), (33.7595, 110.1211, 5928.421052631579), (33.4074, 111.8897, 7015.052631578948), (32.4326, 114.1893, 7498.0), (32.2057, 115.8663, 7099.611111111111), (31.9239, 117.7439, 3912.5), (31.735032, 118.865949, 27.0)]","[522.5087668818492, 1060.9935212403018, 1109.4739037376328, 1011.9069934824178, 751.7643829305325, 310.84653882729503]"
