,scheduled_departure_time,scheduled_arrival_time,real_departure_time,real_arrival_time,origin_point,end_point,track_points,track_velocities
47,605.0,781.0,601.0,777.0,"(34.526497, 113.849165, 146.0)","(18.3029, 109.412003, 29.0)","[(34.526497, 113.849165, 146.0), (30.5245, 114.1345, 8412.0), (26.164, 111.2916, 10000.333333333334), (24.4664, 110.8665, 10046.777777777776), (22.7363, 109.1003, 10089.0), (21.2878, 109.3376, 10020.0), (19.9019, 109.9877, 9769.0), (18.3029, 109.412003, 29.0)]","[409.8646289693186, 852.6366094566807, 917.2966685798544, 973.3308584712602, 1017.7846491184421, 997.6123407575359, 478.63386201786193]"
48,605.0,793.0,601.0,814.0,"(28.189199, 113.220001, 66.0)","(45.623402, 126.25, 136.0)","[(28.189199, 113.220001, 66.0), (28.3352, 113.2098, 1584.0), (30.4758, 113.861, 7110.0), (34.8, 116.5657, 6943.5), (39.7711, 120.545, 7026.75), (44.0047, 124.5318, 7110.0), (45.1147, 125.6967, 3562.222222222222), (45.623402, 126.25, 136.0)]","[304.6675312474312, 791.2892825454117, 889.7271837233098, 725.3670681819325, 563.6794748444798, 460.3790679899963, 218.96122890211947]"
49,605.0,813.0,616.0,818.0,"(40.08010101, 116.5849991, 40.0)","(25.110313, 102.936743, 2093.0)","[(40.08010101, 116.5849991, 40.0), (37.0138, 113.2467, 5092.799999999999), (34.3296, 110.6088, 10083.24), (31.9716, 107.5676, 12222.0), (29.1704, 106.545, 12222.0), (27.4852, 104.8229, 10074.0), (25.986, 103.5805, 5768.0), (25.110313, 102.936743, 2093.0)]","[323.7497687070122, 780.3148189586531, 936.855888326982, 988.5899971615554, 997.9261041651798, 906.6397245741862, 417.0127794952207]"
50,605.0,926.0,613.0,914.0,"(22.639299, 113.810997, -1.0)","(43.90710068, 87.47419739, 642.0)","[(22.639299, 113.810997, -1.0), (23.1925, 113.6072, 5311.0), (23.8864, 112.6314, 9129.0), (27.9932, 105.1866, 9784.0), (31.5437, 104.3625, 9784.0), (36.2095, 100.5325, 9786.634146341465), (41.9013, 91.4433, 9300.333333333334), (42.6736, 89.977, 5367.0), (43.90710068, 87.47419739, 642.0)]","[423.31286609244495, 946.6392115364016, 1069.9116395743113, 1132.710801027586, 1054.6581212337464, 705.2290545326398, 440.27342694362204, 203.57698674749741]"
51,610.0,661.0,611.0,660.0,"(22.006399, 113.375999, 0.0)","(19.9349, 110.459, 22.0)","[(22.006399, 113.375999, 0.0), (22.0445, 113.0168, 4763.0), (21.9044, 112.4371, 7170.0), (21.7972, 112.1678, 7193.0), (21.607, 111.7974, 7193.0), (20.5781, 110.9694, 3757.5), (19.9349, 110.459, 22.0)]","[353.4434381705646, 749.1647995672735, 793.1338397224632, 801.5894243676921, 674.9396799884152, 270.76273394647757]"
52,610.0,678.0,622.0,693.0,"(30.558257, 103.945966, 490.0)","(26.68, 100.246002, 2237.0)","[(30.558257, 103.945966, 490.0), (30.3637, 104.133, 4686.0), (29.0854, 103.8617, 8016.0), (28.4334, 103.0315, 8420.0), (27.8226, 102.2234, 8102.789473684211), (27.3009, 101.3101, 5319.894736842105), (26.68, 100.246002, 2237.0)]","[368.06095679596876, 789.4771874272253, 832.8848678355952, 772.6208872023603, 619.4314384316738, 258.2791884336519]"
53,610.0,694.0,616.0,699.0,"(30.31252, 104.441284, 438.0)","(30.774798, 114.213723, 37.0)","[(30.31252, 104.441284, 438.0), (30.731, 104.9385, 5090.0), (30.9445, 105.8972, 8298.0), (30.6133, 108.0186, 8870.0), (30.7592, 112.1256, 8057.7), (30.7758, 113.1793, 3996.2000000000007), (30.774798, 114.213723, 37.0)]","[483.64184545873087, 1044.754924743803, 1129.7128744441186, 892.3839812391375, 594.3475875778009, 270.5634014977097]"
54,610.0,698.0,606.0,698.0,"(43.996201, 125.684998, 208.0)","(37.396825, 121.369571, 20.0)","[(43.996201, 125.684998, 208.0), (42.7248, 124.6527, 4155.5), (42.1529, 124.4358, 7803.0), (40.6724, 123.5578, 7803.0), (38.9541, 122.094, 7234.7692307692305), (38.3587, 121.5736, 3777.3846153846152), (37.396825, 121.369571, 20.0)]","[399.32714648123664, 968.9315478036606, 1006.5612023368861, 758.5891620165892, 570.0243053501517, 248.39194434802488]"
55,610.0,703.0,617.0,709.0,"(30.558257, 103.945966, 490.0)","(34.526497, 113.849165, 146.0)","[(30.558257, 103.945966, 490.0), (30.9874, 104.3445, 5212.0), (31.4183, 105.6801, 8108.0), (31.9769, 106.6738, 8108.0), (32.6882, 108.3895, 8108.0), (33.5219, 110.7548, 8108.0), (34.2067, 113.4649, 2614.0), (34.526497, 113.849165, 146.0)]","[382.123832255349, 837.7640888980907, 908.04902210362, 873.8490737622321, 792.3137638494748, 649.5895699838406, 278.7161144357197]"
56,610.0,704.0,606.0,695.0,"(25.110313, 102.936743, 2093.0)","(28.189199, 113.220001, 66.0)","[(25.110313, 102.936743, 2093.0), (24.9204, 102.9003, 4145.0), (25.363, 103.4119, 7216.0), (25.9627, 104.3449, 7498.0), (26.4717, 106.4057, 7498.0), (27.1598, 108.957, 7170.384615384615), (27.9372, 112.9144, 2073.0), (28.189199, 113.220001, 66.0)]","[327.33209984624506, 766.8141949044349, 942.7893906435025, 978.3491452228996, 892.3370892744432, 719.0972592722522, 301.8020196353959]"
57,610.0,708.0,623.0,723.0,"(30.558257, 103.945966, 490.0)","(37.746899, 112.627998, 779.0)","[(30.558257, 103.945966, 490.0), (31.0312, 104.4081, 5829.0), (31.5422, 105.899, 10089.0), (32.2571, 107.1789, 10089.0), (34.3372, 108.8721, 10089.0), (36.0553, 110.4226, 10104.0), (37.1252, 111.8001, 5829.0), (37.746899, 112.627998, 779.0)]","[414.8902086024666, 935.5546242332543, 1047.7117575477673, 978.4114150119707, 824.7267135835497, 646.6637400286535, 273.30109954009487]"
58,610.0,711.0,620.0,718.0,"(23.392401, 113.299004, 8.0)","(31.198104, 121.33426, 2.0)","[(23.392401, 113.299004, 8.0), (24.6981, 115.4435, 8108.0), (26.791, 118.5227, 9281.0), (27.2837, 119.6071, 9479.0), (27.7544, 120.5265, 9479.0), (28.4676, 120.6992, 9091.0), (29.8838, 120.9854, 5479.5625), (31.198104, 121.33426, 2.0)]","[571.379882649261, 1185.7353462157316, 1024.34491, 1009.05618, 1120.2952570917992, 911.5543606447818, 387.0569299052038]"
59,610.0,711.0,596.0,704.0,"(29.712254, 106.651895, 417.0)","(22.639299, 113.810997, -1.0)","[(29.712254, 106.651895, 417.0), (26.9937, 109.5509, 4416.0), (24.0953, 111.287, 8115.0), (24.0953, 111.287, 8115.0), (24.0953, 111.287, 8115.0), (24.0953, 111.287, 8115.0), (22.3886, 113.2413, 2583.0), (22.639299, 113.810997, -1.0)]","[416.15400340007733, 1050.1692639893229, 1268.0305211784912, 1268.0305211784912, 1268.0305211784912, 989.9335747467463, 355.91831415750073]"
60,610.0,715.0,623.0,715.0,"(23.392401, 113.299004, 8.0)","(31.198104, 121.33426, 2.0)","[(23.392401, 113.299004, 8.0), (24.4456, 115.0814, 8870.0), (26.1016, 117.398, 10691.0), (27.2958, 119.6333, 10698.0), (28.874, 120.647, 10188.0), (30.2365, 121.0377, 5584.400000000001), (31.198104, 121.33426, 2.0)]","[590.372620095536, 1001.81415, 1039.63364, 1160.7164437096403, 914.4137091067641, 388.89623952253095]"
61,610.0,716.0,607.0,716.0,"(30.774798, 114.213723, 37.0)","(30.31252, 104.441284, 438.0)","[(30.774798, 114.213723, 37.0), (30.7478, 112.8694, 4857.555555555556), (30.6249, 109.1305, 6013.111111111111), (30.5931, 108.4886, 6244.222222222223), (30.5421, 107.5744, 6521.555555555556), (30.3022, 105.8569, 6248.0), (30.1486, 104.5764, 2621.0), (30.31252, 104.441284, 438.0)]","[284.08835446517736, 602.1329163714619, 642.8803653007901, 657.8210965748772, 672.5116242151878, 592.7324084167132, 253.20607738189688]"
62,610.0,717.0,608.0,716.0,"(34.447102, 108.751999, 486.0)","(31.198104, 121.33426, 2.0)","[(34.447102, 108.751999, 486.0), (33.7335, 109.9438, 6445.666666666667), (33.3808, 111.9004, 8004.166666666666), (32.1801, 115.766, 8866.444444444445), (31.4833, 119.8628, 8877.0), (31.3207, 120.7139, 5065.888888888889), (31.198104, 121.33426, 2.0)]","[556.5721411880104, 983.753778888889, 1131.5291435333736, 721.3948615799311, 450.6015440115435, 201.753526999825]"
63,610.0,726.0,608.0,718.0,"(26.541466, 106.803331, 1127.0)","(28.562201, 121.429001, 1.0)","[(26.541466, 106.803331, 1127.0), (27.0509, 109.5992, 4560.894736842105), (27.3482, 111.3949, 8086.526315789474), (28.1018, 114.6764, 8870.0), (28.8608, 117.3934, 8085.0), (28.6847, 119.9633, 4362.217391304348), (28.562201, 121.429001, 1.0)]","[472.7041031193152, 1205.2536183137952, 981.1613643760187, 1029.9776, 1317.260289645139, 508.0003189826652]"
64,610.0,735.0,614.0,739.0,"(30.558257, 103.945966, 490.0)","(31.198104, 121.33426, 2.0)","[(30.558257, 103.945966, 490.0), (30.9534, 104.3608, 4831.0), (30.9361, 106.1427, 10089.0), (30.6739, 109.3115, 10300.826086956522), (30.9788, 114.6506, 10698.0), (31.2043, 120.6257, 10698.0), (31.1979, 121.3363, 5500.0), (31.198104, 121.33426, 2.0)]","[348.8425225026208, 850.0530433397196, 1010.66552, 1016.29821, 769.9807695673998, 461.60832003744173, 198.45162914051622]"
65,610.0,738.0,614.0,744.0,"(30.31252, 104.441284, 438.0)","(33.790833, 119.125, 10.0)","[(30.31252, 104.441284, 438.0), (30.7381, 104.9484, 4656.0), (30.9608, 106.0055, 8024.0), (30.9295, 108.6339, 8856.37037037037), (30.8412, 114.385, 8862.0), (32.9959, 117.9412, 8054.761904761905), (33.7943, 119.1277, 4386.190476190476), (33.790833, 119.125, 10.0)]","[321.701886415447, 727.9440360051858, 836.2032324070077, 872.8622845799308, 718.239463912253, 480.7357170477298, 205.39745489813876]"
66,610.0,739.0,603.0,725.0,"(30.31252, 104.441284, 438.0)","(31.1434, 121.805, 5.0)","[(30.31252, 104.441284, 438.0), (30.9569, 105.9567, 7879.0), (30.8143, 110.6186, 10012.5), (30.8303, 114.1107, 10698.0), (31.0405, 115.6049, 10698.0), (31.1206, 118.2558, 10698.0), (31.1459, 120.5226, 3634.8), (31.1434, 121.805, 5.0)]","[528.1777753138723, 1119.0105189652963, 1003.52407375, 1152.1187622371253, 983.6820778298992, 797.1880335828823, 356.63285683586247]"
67,610.0,740.0,638.0,766.0,"(22.639299, 113.810997, -1.0)","(35.052918, 118.411828, 61.0)","[(22.639299, 113.810997, -1.0), (23.112, 113.9721, 4557.0), (24.312, 114.6346, 10020.0), (27.2758, 115.5387, 10097.0), (28.9925, 116.2223, 10097.0), (33.0984, 117.9055, 10104.0), (34.512, 118.2705, 5232.5), (35.052918, 118.411828, 61.0)]","[332.78237613146825, 815.2740474377615, 948.7291905650341, 970.1162327328663, 797.9870123966408, 500.2688771378967, 206.16057821538135]"
68,610.0,741.0,621.0,744.0,"(40.08010101, 116.5849991, 40.0)","(28.189199, 113.220001, 66.0)","[(40.08010101, 116.5849991, 40.0), (35.6304, 115.2074, 3614.568181818182), (32.0781, 114.2171, 7045.068181818182), (30.7513, 114.2583, 7193.0), (30.4198, 114.0794, 7193.0), (30.1573, 113.9388, 7193.0), (28.142, 113.5242, 2339.0), (28.189199, 113.220001, 66.0)]","[437.2711050281131, 1055.3989914169601, 1260.3735412426417, 1284.491309707589, 1197.4938903250031, 916.0316511460495, 360.78341567484074]"
69,610.0,743.0,704.0,836.0,"(30.558257, 103.945966, 490.0)","(23.552, 116.5033, 4.0)","[(30.558257, 103.945966, 490.0), (30.6254, 104.2185, 4983.0), (29.643, 104.6359, 8192.0), (27.4449, 107.4691, 8869.475), (23.0249, 112.4623, 8870.0), (22.7732, 115.0305, 8214.0), (23.0818, 115.6621, 6134.0), (23.552, 116.5033, 4.0)]","[303.72139598236, 671.1145063031906, 791.5142016250254, 864.7000801749916, 876.0349662430962, 806.5083816206283, 371.05240424832897]"
70,610.0,751.0,602.0,751.0,"(30.774798, 114.213723, 37.0)","(41.639801, 123.483002, 55.0)","[(30.774798, 114.213723, 37.0), (31.5288, 114.1053, 6424.0), (34.8249, 114.8835, 10195.5), (36.7971, 116.5766, 10698.0), (38.7188, 119.1369, 10698.0), (40.4342, 121.614, 10698.0), (41.5766, 123.2354, 2857.5), (41.639801, 123.483002, 55.0)]","[355.34663057974336, 728.5747297218508, 718.8140454882491, 663.0705679229634, 606.8679183843227, 540.4847702364419, 251.1014734289407]"
71,610.0,753.0,612.0,751.0,"(34.447102, 108.751999, 486.0)","(22.639299, 113.810997, -1.0)","[(34.447102, 108.751999, 486.0), (30.9035, 107.0621, 9792.0), (27.4186, 109.0975, 10010.576923076924), (27.025, 109.5064, 10047.615384615385), (26.556, 109.9882, 10097.0), (24.1819, 111.1984, 10081.0), (22.2637, 113.1748, 2644.0), (22.639299, 113.810997, -1.0)]","[470.0698650868137, 983.9884572581717, 1029.2400558409092, 1032.5134226700259, 1097.0095405228462, 881.8666064025348, 302.0490248801633]"
72,610.0,756.0,605.0,758.0,"(31.735032, 118.865949, 27.0)","(30.31252, 104.441284, 438.0)","[(31.735032, 118.865949, 27.0), (31.6508, 116.9997, 3534.428571428572), (31.5339, 115.16, 7098.238095238095), (30.6254, 114.3324, 7803.0), (30.5828, 112.2817, 7523.5609756097565), (30.5472, 109.6718, 7026.780487804878), (30.2936, 104.725, 2873.0), (30.31252, 104.441284, 438.0)]","[284.818122247744, 669.1690893006644, 745.160263214909, 736.6158373630177, 768.1998971917808, 609.6345552505877, 217.24119925983604]"
73,610.0,760.0,626.0,764.0,"(45.623402, 126.25, 136.0)","(32.5634, 119.7198, 3.0)","[(45.623402, 126.25, 136.0), (44.6807, 125.9299, 7483.0), (43.1836, 125.3553, 10021.846153846154), (40.7338, 123.6022, 10996.0), (38.1873, 121.5779, 11012.655172413792), (34.6711, 120.3825, 10508.714285714286), (33.3126, 119.9488, 5405.857142857143), (32.5634, 119.7198, 3.0)]","[477.2073575069796, 992.8089475675157, 1002.7715228808138, 913.9377225475092, 715.537790340578, 520.0409224292412, 231.27092181589455]"
74,610.0,769.0,626.0,788.0,"(22.639299, 113.810997, -1.0)","(40.08010101, 116.5849991, 40.0)","[(22.639299, 113.810997, -1.0), (23.4564, 113.4684, 6210.0), (24.9432, 113.438, 10074.0), (28.0445, 113.4483, 11308.0), (31.9819, 114.2506, 11308.0), (37.9051, 115.6785, 10211.2), (39.3264, 116.2639, 5275.6), (40.08010101, 116.5849991, 40.0)]","[421.2776247551386, 912.9288573069022, 964.0220246113012, 985.6803860975684, 831.5180277551157, 549.6954680168303, 231.4870342997454]"
75,610.0,772.0,598.0,764.0,"(22.006399, 113.375999, 0.0)","(39.509945, 116.41092, 30.0)","[(22.006399, 113.375999, 0.0), (22.9068, 113.7397, 5090.0), (24.3812, 113.421, 10089.0), (27.928, 113.4381, 10089.0), (31.4504, 114.0899, 10958.0), (37.4029, 115.5911, 10262.47619047619), (38.6978, 116.0889, 5557.619047619047), (39.509945, 116.41092, 30.0)]","[412.08520507267383, 892.5347759638557, 956.1516163783008, 961.8486468631764, 801.1343877439559, 555.1970624783736, 240.20927611047517]"
76,610.0,782.0,610.0,784.0,"(38.280701, 114.696999, 71.0)","(22.006399, 113.375999, 0.0)","[(38.280701, 114.696999, 71.0), (34.4994, 114.347, 4756.116279069767), (31.4343, 114.0862, 9141.232558139534), (29.6439, 113.8164, 9779.0), (27.6974, 113.6721, 9784.0), (25.9369, 113.9508, 9083.0), (23.1281, 113.1637, 4138.0), (22.006399, 113.375999, 0.0)]","[328.811972905914, 799.8640087217012, 978.6503439601873, 1042.4335986770361, 1073.9153055933093, 991.1431772965917, 452.0631622359187]"
77,610.0,787.0,613.0,796.0,"(39.509945, 116.41092, 30.0)","(22.639299, 113.810997, -1.0)","[(39.509945, 116.41092, 30.0), (34.3299, 115.5063, 6295.173913043478), (30.3071, 114.0189, 10150.0), (29.017, 113.7473, 10996.0), (28.1237, 113.7106, 11003.0), (27.2019, 113.6622, 11011.0), (26.0619, 113.9887, 10081.0), (22.6603, 113.2861, 2332.0), (22.639299, 113.810997, -1.0)]","[382.9652138068239, 864.1308120790895, 1034.71894141735, 1104.97763497038, 1135.8488791073173, 1175.2363285234098, 936.7825807070659, 345.9708394656777]"
78,610.0,789.0,618.0,785.0,"(31.1434, 121.805, 5.0)","(18.3029, 109.412003, 29.0)","[(31.1434, 121.805, 5.0), (28.9896, 119.4395, 5024.7058823529405), (27.2198, 117.6086, 10059.05882352941), (24.7821, 114.4618, 11613.0), (22.7117, 112.9227, 11613.0), (19.8542, 110.0594, 10234.0), (18.7813, 109.6077, 6049.0), (18.3029, 109.412003, 29.0)]","[311.1557794076078, 756.266089735129, 982.2183665742443, 1055.6951450366628, 1075.2450551299344, 940.5000363377499, 383.8420699977551]"
79,610.0,791.0,618.0,805.0,"(40.08010101, 116.5849991, 40.0)","(22.639299, 113.810997, -1.0)","[(40.08010101, 116.5849991, 40.0), (35.8992, 115.8153, 5058.93023255814), (32.4923, 115.247, 10040.023255813954), (30.2874, 114.0069, 11613.0), (28.6354, 113.747, 11613.0), (27.5804, 113.6655, 11179.0), (26.1446, 113.964, 10340.0), (22.6173, 113.1766, 2332.0), (22.639299, 113.810997, -1.0)]","[342.11979605005325, 827.8523118406271, 1006.1306239862722, 1116.6653451016527, 1201.0831080327823, 1251.3063340804165, 954.2412949050486, 307.75083195146027]"
80,610.0,794.0,605.0,783.0,"(40.08010101, 116.5849991, 40.0)","(26.541466, 106.803331, 1127.0)","[(40.08010101, 116.5849991, 40.0), (36.3749, 113.522, 5244.98), (33.3746, 111.2885, 10149.96), (32.0906, 107.7295, 11003.0), (30.3704, 107.2426, 11003.0), (27.8635, 106.9499, 10205.0), (27.1359, 106.8675, 6215.0), (26.541466, 106.803331, 1127.0)]","[377.3068696179612, 928.1055037464083, 1098.669233653363, 1098.9707069309563, 859.9492406500522, 553.948010129595, 245.0988768855832]"
81,610.0,815.0,616.0,834.0,"(22.639299, 113.810997, -1.0)","(41.639801, 123.483002, 55.0)","[(22.639299, 113.810997, -1.0), (23.1043, 113.6174, 4321.0), (24.3357, 113.4198, 9045.0), (27.9873, 113.4433, 9479.0), (31.6521, 114.1926, 9479.0), (36.8019, 117.0856, 8606.545454545454), (40.8344, 121.6734, 9479.0), (41.4921, 123.0431, 3132.0), (41.639801, 123.483002, 55.0)]","[308.48584485923067, 691.3583473440915, 751.8886667845552, 743.866576256301, 766.4079876580071, 665.2810282715294, 504.17623501815956, 230.4527824480305]"
82,610.0,815.0,618.0,818.0,"(39.509945, 116.41092, 30.0)","(19.9349, 110.459, 22.0)","[(39.509945, 116.41092, 30.0), (35.7139, 115.0413, 5225.458333333334), (33.9482, 114.4502, 10120.916666666668), (30.4236, 111.8666, 10086.241379310344), (26.3036, 111.0861, 10183.0), (22.3194, 110.6869, 11011.0), (20.9541, 109.512, 6984.333333333333), (19.9349, 110.459, 22.0)]","[355.6159553902266, 864.9260111982436, 1019.44466152967, 1008.5510730826439, 1011.0826582852591, 979.3444876792828, 466.67829675501486]"
83,610.0,818.0,619.0,828.0,"(30.23609, 120.428865, 7.0)","(25.649401, 100.319, 2151.0)","[(30.23609, 120.428865, 7.0), (28.7466, 116.5533, 9174.0), (28.4226, 115.2439, 10142.0), (28.2004, 113.6296, 10394.0), (28.1498, 112.2312, 10401.0), (27.6359, 109.5206, 10341.85), (26.9355, 105.9107, 10401.0), (25.2157, 102.6542, 9792.0), (25.649401, 100.319, 2151.0)]","[388.81503960921737, 754.0940598716298, 728.6751589770805, 726.7922774293361, 749.7542475237799, 801.3727562960896, 832.072910312361, 417.05826282538334]"
84,610.0,882.0,602.0,851.0,"(43.996201, 125.684998, 208.0)","(23.392401, 113.299004, 8.0)","[(43.996201, 125.684998, 208.0), (38.155, 121.4147, 4713.12), (33.3658, 118.4589, 9041.92), (31.8662, 112.6428, 9784.0), (27.8867, 111.5191, 9784.0), (24.7602, 112.921, 9784.0), (23.1289, 113.0467, 1585.0), (23.392401, 113.299004, 8.0)]","[384.8118012568045, 959.9563890676028, 1163.9780561558212, 1156.3947053201641, 1094.4510816650193, 779.6499097395362, 252.76006504965804]"
85,610.0,894.0,657.0,942.0,"(31.735032, 118.865949, 27.0)","(43.90710068, 87.47419739, 642.0)","[(31.735032, 118.865949, 27.0), (33.4134, 115.9851, 4586.666666666667), (33.9206, 113.6961, 9174.0), (35.2446, 107.7985, 9174.470588235294), (39.2284, 100.0628, 9178.235294117649), (42.7355, 91.1934, 9182.0), (43.2172, 89.7273, 5304.35294117647), (43.90710068, 87.47419739, 642.0)]","[384.42693235738346, 935.5393821905124, 1119.289789145707, 983.6021013356674, 678.0969467566902, 499.88560658562, 237.2134218520193]"
86,615.0,685.0,653.0,738.0,"(22.639299, 113.810997, -1.0)","(18.3029, 109.412003, 29.0)","[(22.639299, 113.810997, -1.0), (22.4282, 113.3835, 4404.0), (21.9483, 112.5475, 9106.0), (21.3246, 111.4428, 9174.0), (19.3255, 110.0284, 9174.0), (18.3029, 109.4123, 3713.333333333333), (18.3029, 109.412003, 29.0)]","[250.39935350940863, 543.4059268568055, 622.7209053244455, 558.2365168388746, 397.244401669219, 168.7222168073929]"
87,615.0,699.0,606.0,685.0,"(28.189199, 113.220001, 66.0)","(31.198104, 121.33426, 2.0)","[(28.189199, 113.220001, 66.0), (28.059, 113.7015, 4275.0), (28.2184, 115.0082, 8100.0), (28.5082, 116.3893, 8268.0), (29.6096, 118.3833, 8151.5625), (30.2584, 119.5633, 4300.0625), (31.198104, 121.33426, 2.0)]","[533.4481312659542, 1170.653615759113, 1272.1553743509437, 1075.996420198762, 763.5576736367824, 322.5111432958051]"
88,615.0,701.0,612.0,696.0,"(30.31252, 104.441284, 438.0)","(24.2075, 109.390999, 89.0)","[(30.31252, 104.441284, 438.0), (29.8294, 104.9016, 4023.0), (28.5514, 105.3869, 8115.0), (27.1135, 106.6137, 8110.625), (25.3229, 108.3468, 8115.0), (24.4511, 109.1652, 4252.0), (24.2075, 109.390999, 89.0)]","[392.91190612772, 875.8867428791744, 888.5505534546699, 673.9053788733098, 472.61116555806535, 204.28150338797113]"
89,615.0,702.0,605.0,708.0,"(31.198104, 121.33426, 2.0)","(24.54400063, 118.1279984, 12.0)","[(31.198104, 121.33426, 2.0), (28.3115, 119.8911, 4477.058823529412), (28.7551, 119.5048, 9174.0), (28.691, 119.5008, 9174.0), (28.514, 119.49, 9174.0), (28.382, 119.4826, 9014.0), (25.5425, 119.153, 7803.0), (24.54400063, 118.1279984, 12.0)]","[355.2239378982511, 889.9542170762899, 1067.2912671626575, 1061.8680391791072, 1056.4448111955571, 1008.7204049403165, 481.58264493924787]"
90,615.0,712.0,606.0,703.0,"(30.31252, 104.441284, 438.0)","(27.8025, 114.3062, 122.0)","[(30.31252, 104.441284, 438.0), (30.7522, 104.9702, 4801.0), (30.96, 105.9914, 8062.0), (30.7868, 106.5027, 8870.0), (30.5091, 107.1704, 8870.0), (30.049, 108.5069, 8059.909090909091), (27.9633, 113.1535, 6309.0), (27.8025, 114.3062, 122.0)]","[335.0838077239079, 725.4245647130692, 775.7225569929792, 810.435255890382, 834.6182214487766, 787.1539188747769, 377.58915331256435]"
91,615.0,714.0,612.0,709.0,"(30.774798, 114.213723, 37.0)","(40.08010101, 116.5849991, 40.0)","[(30.774798, 114.213723, 37.0), (31.0411, 114.0584, 1760.0), (31.5749, 114.0674, 6066.0), (34.0869, 114.7822, 6891.636363636364), (37.1516, 115.6671, 6124.705882352941), (38.2701, 116.0085, 3425.176470588236), (40.08010101, 116.5849991, 40.0)]","[449.21493716442393, 1050.5833207877658, 1188.5867709114452, 960.4272798771493, 671.5144620334221, 298.3055694443761]"
92,615.0,715.0,609.0,702.0,"(45.623402, 126.25, 136.0)","(37.187099, 122.228996, 42.0)","[(45.623402, 126.25, 136.0), (45.1911, 125.948, 4671.0), (44.4708, 125.8837, 8222.0), (41.55, 124.1944, 8420.0), (39.902, 123.0909, 8038.5), (38.2975, 122.5734, 4373.5), (37.187099, 122.228996, 42.0)]","[389.47435419243914, 824.6616607548827, 874.945908361888, 870.6874722982903, 727.8474756217082, 296.9186051228619]"
93,615.0,717.0,614.0,721.0,"(26.541466, 106.803331, 1127.0)","(30.23609, 120.428865, 7.0)","[(26.541466, 106.803331, 1127.0), (27.4315, 109.608, 4838.375), (27.9935, 111.4984, 8249.75), (28.15, 114.5098, 8870.0), (28.9883, 117.4783, 8411.736842105263), (29.7374, 119.235, 4359.368421052632), (30.23609, 120.428865, 7.0)]","[453.0483142577219, 1146.8361498076363, 1438.4497868056326, 987.6946940032757, 1155.4504070039059, 446.952377419245]"
94,615.0,722.0,636.0,750.0,"(22.639299, 113.810997, -1.0)","(31.735032, 118.865949, 27.0)","[(22.639299, 113.810997, -1.0), (22.9253, 113.9309, 3269.0), (23.6189, 114.3012, 7117.0), (26.9358, 115.3817, 7498.0), (28.5713, 116.0149, 7498.0), (31.0217, 118.1535, 7019.933333333333), (31.65, 118.7706, 3673.466666666666), (31.735032, 118.865949, 27.0)]","[294.10413811251044, 675.4360127255817, 761.8918223544562, 720.2077712833917, 572.292619046511, 410.4687758566795, 177.82398035217517]"
95,615.0,722.0,605.0,713.0,"(29.712254, 106.651895, 417.0)","(19.9349, 110.459, 22.0)","[(29.712254, 106.651895, 417.0), (26.0749, 108.1402, 4293.290322580645), (23.3837, 107.7106, 8108.0), (22.3317, 108.3935, 8108.0), (21.3202, 109.2454, 8108.0), (20.5778, 109.8337, 4999.333333333334), (19.9349, 110.459, 22.0)]","[422.9441302585617, 1028.7660427998774, 1300.6198295163451, 1350.3417143469499, 1142.3212497676475, 486.7774523957271]"
96,615.0,727.0,618.0,731.0,"(30.31252, 104.441284, 438.0)","(38.280701, 114.696999, 71.0)","[(30.31252, 104.441284, 438.0), (31.0243, 105.1068, 5464.0), (31.7545, 106.5576, 10066.0), (33.0278, 108.0677, 10093.0), (34.9463, 109.0448, 10089.0), (36.9137, 112.2643, 10097.0), (37.8871, 113.9778, 5234.0), (38.280701, 114.696999, 71.0)]","[461.3363318787151, 979.2954328612564, 1025.2434176258366, 983.4725223853092, 809.8904207574811, 583.5891413682605, 249.88692635279307]"
97,615.0,734.0,612.0,718.0,"(34.447102, 108.751999, 486.0)","(30.23609, 120.428865, 7.0)","[(34.447102, 108.751999, 486.0), (33.5613, 110.1206, 6840.310344827586), (32.8657, 112.5723, 8080.0344827586205), (30.8121, 114.4883, 8877.0), (30.4806, 117.1014, 8425.947368421053), (30.3614, 118.8162, 4366.473684210527), (30.23609, 120.428865, 7.0)]","[535.865071625562, 1133.6759276997093, 1007.1693675862068, 1082.191133465678, 747.2970884397339, 302.73910105086503]"
98,615.0,734.0,613.0,732.0,"(30.23609, 120.428865, 7.0)","(27.883333, 109.308889, 705.0)","[(30.23609, 120.428865, 7.0), (29.8354, 118.1754, 3991.0909090909095), (29.5688, 116.7659, 8043.59090909091), (28.738, 116.5286, 8412.0), (28.5669, 116.0523, 8412.0), (28.4668, 115.5642, 8146.0), (28.1327, 113.1563, 7193.0), (27.883333, 109.308889, 705.0)]","[357.1300344196136, 836.7099421353737, 981.4234287580925, 1007.3235893385946, 998.8383124127581, 990.3530354869215, 496.9947913704257]"
