,scheduled_departure_time,scheduled_arrival_time,real_departure_time,real_arrival_time,origin_point,end_point,track_points,track_velocities
14,900.0,1043.0,886.0,1032.0,"(36.857201, 117.216003, 22.0)","(30.31252, 104.441284, 438.0)","[(36.857201, 117.216003, 22.0), (35.6883, 114.5681, 3445.181818181818), (35.8807, 113.7437, 7193.0), (34.6836, 111.5271, 7193.0), (33.2681, 109.0802, 7193.0), (31.9623, 106.1311, 7132.0), (30.396, 104.6924, 2621.0), (30.31252, 104.441284, 438.0)]","[295.5107181263955, 731.1534178139203, 836.2388894855985, 759.3075263136325, 801.9968905835665, 751.8657996800046, 308.58024561199676]"
15,900.0,1046.0,893.0,1037.0,"(31.735032, 118.865949, 27.0)","(30.558257, 103.945966, 490.0)","[(31.735032, 118.865949, 27.0), (31.6837, 116.7511, 4750.5), (30.7928, 115.522, 9174.0), (30.6214, 114.1641, 9174.0), (30.6556, 110.8462, 9173.53846153846), (30.6585, 107.0606, 9182.0), (30.3828, 104.5908, 3597.0), (30.558257, 103.945966, 490.0)]","[285.34742339761954, 676.1030039711933, 776.80326258602, 790.9034187765965, 834.051309089329, 803.9442977909194, 374.74872546574056]"
16,900.0,1052.0,910.0,1070.0,"(31.1434, 121.805, 5.0)","(45.623402, 126.25, 136.0)","[(31.1434, 121.805, 5.0), (35.4049, 122.9245, 5257.857142857143), (38.6376, 123.868, 10210.714285714286), (39.9633, 123.3414, 10691.0), (41.2873, 124.3038, 10691.0), (43.6308, 125.4947, 10714.0), (45.346, 126.3843, 1661.0), (45.623402, 126.25, 136.0)]","[374.95066366032785, 925.7837364074944, 1072.6624754476195, 1035.3757990088352, 942.4508210477921, 739.5171644420606, 310.6127397026506]"
17,900.0,1066.0,889.0,1058.0,"(22.006399, 113.375999, 0.0)","(39.509945, 116.41092, 30.0)","[(22.006399, 113.375999, 0.0), (22.925, 113.7098, 5761.0), (24.7306, 113.431, 10005.0), (28.1564, 113.4007, 10089.0), (31.8996, 114.3935, 10089.0), (37.5883, 115.565, 10089.0), (39.2787, 116.3065, 5209.5), (39.509945, 116.41092, 30.0)]","[380.5299567077982, 805.1667947612731, 857.922084213945, 886.6347991291698, 748.9916650752515, 513.8873886449497, 218.245276538398]"
18,900.0,1071.0,900.0,1077.0,"(39.12440109, 117.3460007, 6.0)","(23.392401, 113.299004, 8.0)","[(39.12440109, 117.3460007, 6.0), (36.4263, 116.7057, 6306.54), (32.3771, 115.5438, 9052.66), (29.4211, 113.7756, 9778.0), (27.3202, 113.66, 9784.0), (24.3311, 113.5259, 9127.833333333334), (23.1031, 112.9852, 1745.0), (23.392401, 113.299004, 8.0)]","[369.1095296446986, 761.674239061711, 820.8516930046035, 864.3127614062437, 796.2978928537486, 641.522008232523, 281.24989319742696]"
19,900.0,1075.0,907.0,1079.0,"(25.110313, 102.936743, 2093.0)","(36.361953, 120.088171, 7.0)","[(25.110313, 102.936743, 2093.0), (25.3536, 102.793, 7109.0), (26.6704, 103.326, 10051.0), (29.8059, 104.3527, 10706.0), (32.2798, 107.2139, 9472.0), (36.0845, 116.8474, 10218.42857142857), (36.2773, 118.9817, 5262.714285714286), (36.361953, 120.088171, 7.0)]","[463.37255653137464, 961.7674574517484, 965.3594927736972, 979.7276340614916, 866.2899864634612, 594.2354467213121, 240.70850246601935]"
20,900.0,1077.0,901.0,1088.0,"(31.198104, 121.33426, 2.0)","(30.31252, 104.441284, 438.0)","[(31.198104, 121.33426, 2.0), (31.2022, 118.2139, 5082.421052631578), (31.1406, 115.3702, 10128.421052631578), (30.7619, 115.1425, 10401.0), (30.6605, 114.4113, 10394.0), (30.6197, 113.2754, 10052.72340425532), (30.3093, 105.8051, 6195.0), (30.31252, 104.441284, 438.0)]","[273.32833960927076, 635.1327674089163, 734.6785604401905, 745.74826528109, 747.970422796957, 752.5511860972093, 377.45489594079737]"
21,900.0,1078.0,917.0,1091.0,"(39.12440109, 117.3460007, 6.0)","(26.541466, 106.803331, 1127.0)","[(39.12440109, 117.3460007, 6.0), (36.7762, 115.3327, 6406.452830188679), (33.482, 112.3183, 9088.622641509435), (33.0099, 108.1323, 9784.0), (30.8684, 107.1568, 9784.0), (28.8641, 106.8971, 9366.15), (27.7031, 106.8485, 5605.5), (26.541466, 106.803331, 1127.0)]","[438.93195995988503, 915.5472936056718, 954.0833707245474, 946.6269954137905, 813.5900733276559, 593.7963940497173, 249.3652790570914]"
22,900.0,1096.0,908.0,1105.0,"(31.1434, 121.805, 5.0)","(25.110313, 102.936743, 2093.0)","[(31.1434, 121.805, 5.0), (30.4488, 118.9787, 5056.058823529412), (29.7378, 116.3564, 10104.05882352941), (28.3998, 115.0939, 10386.0), (28.1048, 112.9317, 10394.0), (27.6069, 110.2744, 10401.0), (26.1395, 105.8027, 10401.0), (25.8853, 103.4989, 4427.0), (25.110313, 102.936743, 2093.0)]","[303.3035252707413, 709.115241471945, 808.6567859669694, 811.6878328779198, 828.2341009256321, 871.138652890368, 772.6239091086785, 320.8765940317885]"
23,905.0,975.0,902.0,972.0,"(24.54400063, 118.1279984, 12.0)","(27.8025, 114.3062, 122.0)","[(24.54400063, 118.1279984, 12.0), (24.981, 118.2951, 4511.0), (25.6196, 118.263, 7163.0), (26.801, 117.5633, 7193.0), (27.8952, 115.6191, 7079.0), (28.1429, 114.6371, 4831.0), (27.8025, 114.3062, 122.0)]","[328.7125728286399, 671.3972684397052, 670.8720006659296, 642.1923802177934, 609.6257782437191, 295.62070308079024]"
24,905.0,991.0,907.0,991.0,"(29.712254, 106.651895, 417.0)","(36.078889, 106.216944, 1733.0)","[(29.712254, 106.651895, 417.0), (30.6604, 107.226, 7544.0), (30.884, 107.4115, 8108.0), (32.4848, 107.0588, 8108.0), (34.6584, 108.7359, 8108.0), (35.387, 107.4646, 5215.142857142857), (36.078889, 106.216944, 1733.0)]","[497.64145145039544, 1010.03511984102, 974.060415372742, 903.2497740596423, 748.3477219405503, 306.7646948630254]"
25,905.0,992.0,917.0,996.0,"(30.558257, 103.945966, 490.0)","(28.189199, 113.220001, 66.0)","[(30.558257, 103.945966, 490.0), (30.7926, 104.193, 3627.0), (30.8728, 105.2064, 8031.0), (30.8394, 105.906, 8870.0), (30.7497, 106.5791, 8870.0), (30.1644, 107.7752, 8048.260869565217), (28.0349, 112.707, 3033.0), (28.189199, 113.220001, 66.0)]","[342.5880816073772, 830.1504647513776, 1018.2718798405671, 1025.1754180089777, 979.3644391849051, 800.7353890772802, 315.83687120478606]"
26,905.0,999.0,919.0,999.0,"(23.392401, 113.299004, 8.0)","(30.23609, 120.428865, 7.0)","[(23.392401, 113.299004, 8.0), (23.6442, 114.2844, 6279.0), (23.9376, 114.5641, 8077.0), (25.4371, 115.6314, 8872.333333333334), (27.911, 117.5252, 8084.272727272727), (29.2493, 119.1781, 4195.636363636364), (30.23609, 120.428865, 7.0)]","[526.3092146781555, 1073.217615840779, 1134.6718555194414, 1181.5261795103245, 984.064357466485, 390.30163231297854]"
27,905.0,1002.0,901.0,995.0,"(25.110313, 102.936743, 2093.0)","(22.006399, 113.375999, 0.0)","[(25.110313, 102.936743, 2093.0), (24.7598, 103.0747, 5525.0), (24.3352, 103.9021, 9159.0), (23.812, 106.282, 9914.0), (23.0644, 109.3958, 9001.0), (21.9219, 112.5689, 3193.0), (22.006399, 113.375999, 0.0)]","[402.7874756114559, 901.4767311304012, 979.5834029883898, 890.8209778073467, 731.197793027992, 321.2709626900898]"
28,905.0,1003.0,891.0,987.0,"(30.31252, 104.441284, 438.0)","(21.974648, 100.762224, 551.0)","[(30.31252, 104.441284, 438.0), (29.1785, 104.0363, 9769.0), (26.9889, 103.0341, 10005.0), (25.7162, 102.564, 10386.0), (24.6524, 102.1675, 10394.0), (23.801, 101.6037, 10081.0), (22.8684, 101.1285, 6318.0), (21.974648, 100.762224, 551.0)]","[426.49712131883234, 813.0632372552243, 807.965662100019, 813.0632372552243, 798.6201076488096, 718.8736823744066, 311.91726581719416]"
29,905.0,1007.0,898.0,1004.0,"(30.774798, 114.213723, 37.0)","(22.006399, 113.375999, 0.0)","[(30.774798, 114.213723, 37.0), (30.39, 113.9321, 6134.0), (28.6246, 113.7469, 8412.0), (27.9053, 113.6904, 8412.0), (27.1443, 113.6675, 8412.0), (25.8708, 113.9226, 8168.2), (22.914, 113.1362, 3597.0), (22.006399, 113.375999, 0.0)]","[299.63406422670255, 657.1436567514723, 698.1693476969377, 706.2279655612256, 732.1620630517518, 653.7736892809519, 287.1798366182577]"
30,905.0,1007.0,904.0,995.0,"(45.623402, 126.25, 136.0)","(37.396825, 121.369571, 20.0)","[(45.623402, 126.25, 136.0), (44.2785, 125.5158, 7377.75), (43.4094, 124.8571, 8067.25), (40.9365, 123.7225, 8412.0), (38.9211, 122.0657, 8412.0), (38.2932, 121.5175, 4366.0), (37.396825, 121.369571, 20.0)]","[523.8913703503263, 1052.954422540241, 1045.714067964817, 856.4765575243655, 601.840294257364, 262.01475250790065]"
31,905.0,1008.0,927.0,1024.0,"(22.639299, 113.810997, -1.0)","(31.198104, 121.33426, 2.0)","[(22.639299, 113.810997, -1.0), (23.4687, 114.1727, 6165.0), (25.1183, 116.0427, 10066.0), (25.5075, 116.605, 10089.0), (26.183, 117.5059, 10089.0), (26.6098, 118.1287, 10089.0), (27.9806, 120.4433, 9479.0), (31.198104, 121.33426, 2.0)]","[475.3847429874487, 1042.93591573777, 1138.01286433526, 1147.7145937839834, 1170.0285715160471, 1130.2514807762811, 537.4758114592787]"
32,905.0,1012.0,902.0,1007.0,"(23.392401, 113.299004, 8.0)","(29.712254, 106.651895, 417.0)","[(23.392401, 113.299004, 8.0), (23.6779, 113.1438, 3406.0), (23.8515, 112.7385, 6058.0), (25.8119, 110.3286, 6616.9473684210525), (28.4854, 107.8448, 6200.214285714285), (29.1239, 107.2269, 3669.5), (29.712254, 106.651895, 417.0)]","[353.5114850216776, 832.3588601874046, 860.7093262810953, 626.8815227869783, 457.196972276718, 212.177400605108]"
33,905.0,1018.0,906.0,1010.0,"(37.746899, 112.627998, 779.0)","(31.1434, 121.805, 5.0)","[(37.746899, 112.627998, 779.0), (36.5528, 114.4762, 6644.0), (34.8284, 113.5293, 10020.0), (33.3993, 115.382, 10698.0), (32.1512, 119.0792, 10698.0), (31.1428, 121.7924, 2933.75), (31.1434, 121.805, 5.0)]","[420.2097426232246, 949.8158862666565, 1019.0441986389333, 914.5503265194343, 763.1845300985481, 338.07225857461503]"
34,905.0,1019.0,892.0,998.0,"(43.996201, 125.684998, 208.0)","(36.857201, 117.216003, 22.0)","[(43.996201, 125.684998, 208.0), (42.8727, 124.171, 5146.0), (42.1579, 124.264, 9784.0), (40.1707, 123.1931, 9799.0), (38.0102, 119.3256, 9129.5), (37.481, 118.3413, 5064.5), (36.857201, 117.216003, 22.0)]","[431.58338814176415, 1091.067499457642, 1257.948340445945, 921.9004892390999, 578.6865969140346, 255.25033680500178]"
35,905.0,1019.0,919.0,1031.0,"(30.23609, 120.428865, 7.0)","(22.639299, 113.810997, -1.0)","[(30.23609, 120.428865, 7.0), (29.215, 119.4772, 4725.5), (28.7387, 119.5555, 9144.0), (26.7272, 119.3243, 9174.0), (25.4049, 118.4101, 9167.0), (24.1691, 117.3849, 9121.0), (22.7774, 114.6887, 4176.0), (22.639299, 113.810997, -1.0)]","[313.75868306890135, 757.5677651138888, 905.3332324909304, 902.5361164276217, 880.1591879211517, 757.0860811355669, 317.93885919609403]"
36,905.0,1020.0,890.0,998.0,"(40.849658, 111.824598, 1076.0)","(31.735032, 118.865949, 27.0)","[(40.849658, 111.824598, 1076.0), (39.0114, 113.2573, 5223.612903225807), (37.1437, 114.818, 7118.935483870968), (33.8976, 114.2879, 7498.888888888889), (32.3994, 117.5268, 7506.0), (31.8022, 118.7419, 4192.615384615385), (31.735032, 118.865949, 27.0)]","[450.10726760373706, 996.5327073273506, 1077.4629706925623, 857.9859002405989, 577.3633029068136, 250.4149336351634]"
37,905.0,1023.0,921.0,1055.0,"(22.639299, 113.810997, -1.0)","(36.857201, 117.216003, 22.0)","[(22.639299, 113.810997, -1.0), (24.6671, 114.945, 9479.0), (29.0085, 116.2454, 10066.0), (30.6875, 117.2133, 11003.0), (32.2642, 117.214, 11003.0), (34.1711, 117.2148, 10374.70588235294), (35.646, 117.2154, 5348.352941176471), (36.857201, 117.216003, 22.0)]","[625.8983352344943, 1317.4987056593498, 1214.3762789629054, 951.5549729635931, 754.1616003273299, 575.5675965135679, 250.18506061178138]"
38,905.0,1024.0,912.0,1034.0,"(30.558257, 103.945966, 490.0)","(31.49440002, 120.4290009, 6.0)","[(30.558257, 103.945966, 490.0), (30.9005, 104.2442, 4305.0), (30.8629, 105.2792, 8092.0), (30.6326, 107.4092, 8870.0), (31.0511, 112.2971, 8870.0), (31.2418, 117.5979, 8400.833333333334), (31.3933, 119.2082, 4591.5), (31.49440002, 120.4290009, 6.0)]","[368.5461722623573, 881.1433864749761, 1071.028850863957, 1119.456872346055, 942.0216223902095, 661.135714202674, 280.1393275071812]"
39,905.0,1025.0,903.0,1018.0,"(29.712254, 106.651895, 417.0)","(25.934669, 119.66318, 4.0)","[(29.712254, 106.651895, 417.0), (28.9298, 109.8311, 4340.555555555556), (28.5562, 111.228, 8417.055555555555), (27.9371, 112.9308, 8870.0), (28.1342, 114.4022, 8870.0), (28.1867, 116.0173, 8108.0), (26.4871, 118.0844, 5700.0), (25.934669, 119.66318, 4.0)]","[393.95366027527683, 981.9281980639032, 1206.2145567574835, 1246.2760945763055, 1245.1876438386844, 1140.6963730270465, 523.5448047958105]"
40,905.0,1027.0,895.0,1019.0,"(45.623402, 126.25, 136.0)","(39.12440109, 117.3460007, 6.0)","[(45.623402, 126.25, 136.0), (45.0563, 125.3509, 3422.0), (45.0865, 125.5689, 6408.0), (44.8407, 125.1785, 6233.166666666667), (44.3587, 124.4281, 6000.055555555556), (41.3226, 120.1112, 4193.444444444444), (39.12440109, 117.3460007, 6.0)]","[331.60173588865877, 792.7076843639246, 912.5844101142346, 890.1202741628755, 777.79959440608, 339.1577818821734]"
41,905.0,1029.0,948.0,1065.0,"(22.639299, 113.810997, -1.0)","(35.292778, 116.346667, 51.0)","[(22.639299, 113.810997, -1.0), (23.4229, 113.5283, 6439.0), (24.8498, 113.4351, 9197.0), (27.6382, 113.4135, 9479.0), (29.8618, 113.8803, 9479.0), (32.9123, 115.006, 9013.736842105263), (34.2991, 115.7767, 4682.368421052632), (35.292778, 116.346667, 51.0)]","[470.67121547690664, 1003.2469958286465, 1047.464542167813, 1049.5935351396988, 930.9887829859229, 675.7192530287839, 279.4352433664867]"
42,905.0,1029.0,895.0,1014.0,"(39.509945, 116.41092, 30.0)","(28.189199, 113.220001, 66.0)","[(39.509945, 116.41092, 30.0), (35.4758, 115.1702, 3685.244444444445), (32.1935, 114.2521, 7040.488888888889), (30.7409, 114.252, 7193.0), (30.3186, 114.1817, 7079.0), (28.2004, 113.5009, 2637.0), (28.189199, 113.220001, 66.0)]","[416.12123949932186, 994.4771919876896, 1176.540639983029, 1131.5977846236583, 941.0931070775879, 407.68000994859074]"
43,905.0,1040.0,931.0,1050.0,"(30.31252, 104.441284, 438.0)","(24.54400063, 118.1279984, 12.0)","[(30.31252, 104.441284, 438.0), (29.7083, 104.9473, 5806.0), (28.6908, 105.334, 10058.0), (27.1783, 108.4881, 10448.863636363636), (24.3957, 112.8503, 10698.0), (24.1581, 115.3348, 10036.0), (24.1097, 117.0382, 5197.0), (24.54400063, 118.1279984, 12.0)]","[405.94277976501866, 870.8127372378625, 961.2495863589, 991.755775, 1001.81415, 912.5528214475722, 405.94277976501866]"
44,905.0,1048.0,899.0,1040.0,"(30.23609, 120.428865, 7.0)","(39.49, 109.8613889, 1391.0)","[(30.23609, 120.428865, 7.0), (33.1415, 117.4605, 4740.5), (34.4261, 114.0079, 9174.0), (35.5061, 113.437, 9167.9375), (37.1115, 112.0549, 9182.0), (38.1154, 111.1529, 5656.823529411765), (39.49, 109.8613889, 1391.0)]","[441.72385024937495, 1055.171969669693, 1232.0654245860792, 1053.0166343972771, 770.5490712981012, 336.14974206658536]"
45,905.0,1049.0,908.0,1043.0,"(34.447102, 108.751999, 486.0)","(22.006399, 113.375999, 0.0)","[(34.447102, 108.751999, 486.0), (32.9875, 108.6291, 7815.333333333333), (31.6463, 107.5202, 9060.0), (30.2116, 107.4845, 9776.8), (27.7986, 109.3253, 9784.4), (25.4646, 111.0134, 9792.0), (22.5498, 112.7752, 2743.0), (22.006399, 113.375999, 0.0)]","[408.9408395679965, 814.9459947169837, 832.5243002015394, 888.9538828996185, 960.7850684886462, 792.5059094263127, 294.1555787847326]"
46,905.0,1050.0,914.0,1063.0,"(31.1434, 121.805, 5.0)","(25.219828, 110.039553, 167.0)","[(31.1434, 121.805, 5.0), (29.9127, 119.0584, 4739.5), (28.8932, 116.9619, 9174.0), (28.4308, 115.3025, 9174.0), (28.1697, 113.4031, 9174.0), (27.2029, 111.4602, 9182.0), (26.2411, 110.7644, 5080.823529411765), (25.219828, 110.039553, 167.0)]","[329.92570410861885, 767.1383043474954, 894.6561177124568, 921.630674025395, 869.2471746097642, 698.8730723781524, 293.813054320203]"
47,905.0,1057.0,901.0,1058.0,"(31.1434, 121.805, 5.0)","(45.623402, 126.25, 136.0)","[(31.1434, 121.805, 5.0), (35.2918, 122.8929, 4689.217391304348), (38.7278, 123.8955, 9073.434782608696), (40.3159, 123.5974, 9495.0), (41.4186, 124.4015, 9464.0), (43.3896, 125.406, 9495.0), (45.3017, 126.4732, 2858.0), (45.623402, 126.25, 136.0)]","[376.1779581224126, 928.6655651815986, 1079.6374787203367, 1042.6324423398617, 993.2707843372311, 794.9266676357519, 317.1384539772316]"
48,905.0,1058.0,930.0,1092.0,"(31.198104, 121.33426, 2.0)","(29.712254, 106.651895, 417.0)","[(31.198104, 121.33426, 2.0), (30.9843, 117.6226, 5051.176470588235), (30.7427, 114.722, 10097.176470588234), (30.6208, 114.3455, 10394.0), (30.2911, 111.0315, 10394.0), (29.8823, 107.78, 10394.0), (29.7994, 107.1911, 5555.5), (29.712254, 106.651895, 417.0)]","[335.4684544897105, 784.5330196821185, 909.3916232809983, 824.8924420125229, 616.4950376139471, 482.4048825735685, 230.47522888355397]"
49,905.0,1059.0,903.0,1059.0,"(36.857201, 117.216003, 22.0)","(23.392401, 113.299004, 8.0)","[(36.857201, 117.216003, 22.0), (33.3228, 116.0733, 4901.285714285714), (30.5098, 116.8116, 9052.8), (28.7504, 115.8214, 9784.0), (27.2406, 115.3842, 9784.0), (24.8427, 114.1553, 9784.0), (23.3807, 113.276, 2210.0), (23.392401, 113.299004, 8.0)]","[348.79972116204453, 810.0748074906321, 939.9203641925612, 921.5851620163203, 850.2621028331439, 677.5251981201372, 270.20297943934]"
50,905.0,1063.0,930.0,1085.0,"(22.639299, 113.810997, -1.0)","(40.08010101, 116.5849991, 40.0)","[(22.639299, 113.810997, -1.0), (23.1872, 113.6037, 4945.0), (24.0682, 113.4095, 10180.0), (27.6263, 113.4136, 11308.0), (31.9631, 114.4412, 11305.53846153846), (38.6487, 115.9827, 10576.8), (39.613, 116.3852, 5458.4), (40.08010101, 116.5849991, 40.0)]","[405.1746179557527, 871.7671078640743, 935.9350337846687, 1004.4748403723803, 819.97196503336, 494.83646255870127, 209.99679402137457]"
51,905.0,1063.0,911.0,1076.0,"(31.1434, 121.805, 5.0)","(26.541466, 106.803331, 1127.0)","[(31.1434, 121.805, 5.0), (30.3004, 118.47, 4989.178571428572), (29.6787, 116.2391, 10033.67857142857), (28.3985, 115.0828, 9174.0), (28.1137, 112.7935, 9174.0), (27.2623, 109.0884, 10394.0), (26.8326, 107.7128, 5910.5), (26.541466, 106.803331, 1127.0)]","[330.81224392798526, 778.5568137598322, 918.8903304454681, 942.2915212272427, 828.9509197827309, 640.4314188425219, 282.62625967341233]"
52,905.0,1071.0,900.0,1064.0,"(39.509945, 116.41092, 30.0)","(23.392401, 113.299004, 8.0)","[(39.509945, 116.41092, 30.0), (35.4269, 115.5101, 4659.416666666666), (31.724, 114.7703, 9185.625), (29.1041, 113.8015, 9784.0), (27.3365, 113.7165, 9784.0), (24.1408, 113.4698, 9799.0), (23.1623, 113.3523, 1151.0), (23.392401, 113.299004, 8.0)]","[366.5039134493085, 870.735691326288, 1094.893794552038, 1181.3240333501165, 1046.5200301993254, 783.1010168687985, 327.2430033445313]"
