,scheduled_departure_time,scheduled_arrival_time,real_departure_time,real_arrival_time,origin_point,end_point,track_points,track_velocities
10,660.0,766.0,657.0,768.0,"(35.052918, 118.411828, 61.0)","(28.189199, 113.220001, 66.0)","[(35.052918, 118.411828, 61.0), (32.6885, 116.5195, 4271.4857142857145), (31.0093, 115.2447, 8181.971428571429), (30.4535, 115.0919, 8412.0), (30.3466, 114.3086, 8420.0), (29.9054, 114.0528, 8169.0), (28.0071, 113.5912, 1669.0), (28.189199, 113.220001, 66.0)]","[322.81151107209166, 779.8679092098596, 909.1537067013437, 912.7651822184042, 988.8289474032713, 845.2719821247898, 317.110908376347]"
11,660.0,766.0,653.0,762.0,"(30.774798, 114.213723, 37.0)","(30.31252, 104.441284, 438.0)","[(30.774798, 114.213723, 37.0), (30.7673, 111.6655, 4785.318181818182), (30.5709, 107.6991, 7025.954545454545), (30.562, 107.5622, 7105.977272727272), (30.2354, 106.1819, 7186.0), (30.2785, 106.0402, 7186.0), (30.1123, 104.5001, 2355.0), (30.31252, 104.441284, 438.0)]","[325.4665311350366, 713.8592670567239, 779.0328363000406, 781.7617788545638, 846.6945590489521, 664.8185640916173, 209.24568351887555]"
12,660.0,767.0,673.0,778.0,"(31.735032, 118.865949, 27.0)","(34.447102, 108.751999, 486.0)","[(31.735032, 118.865949, 27.0), (32.5744, 116.1169, 3725.181818181818), (33.1258, 114.1486, 7123.363636363636), (34.0031, 113.3873, 7803.0), (34.0778, 112.7142, 7216.0), (34.3143, 110.3016, 4198.333333333334), (34.447102, 108.751999, 486.0)]","[358.10410935104113, 848.3755950584884, 1008.1507761429455, 1035.7585808709964, 941.420781177153, 423.5414907416546]"
13,660.0,770.0,663.0,779.0,"(36.857201, 117.216003, 22.0)","(28.189199, 113.220001, 66.0)","[(36.857201, 117.216003, 22.0), (33.6983, 115.6611, 3684.404255319149), (31.1898, 114.5118, 7046.808510638299), (30.7326, 114.249, 7193.0), (30.3664, 114.1543, 7193.0), (30.0797, 114.083, 7193.0), (28.0629, 113.5392, 1608.0), (28.189199, 113.220001, 66.0)]","[350.28394446687724, 837.8133123100704, 994.643549796935, 1014.2283639074834, 1014.2283639074834, 842.6401600998596, 335.5259781461179]"
14,660.0,771.0,651.0,764.0,"(31.98779, 116.9769, 63.0)","(29.712254, 106.651895, 417.0)","[(31.98779, 116.9769, 63.0), (31.6833, 115.2983, 3342.2), (31.5327, 114.516, 7066.2), (30.4726, 112.7271, 7804.931034482759), (30.1106, 109.5078, 7064.263157894737), (29.9517, 108.2854, 4077.315789473684), (29.712254, 106.651895, 417.0)]","[374.9011096846741, 896.8175653150699, 1018.0862437367024, 824.6860386698472, 601.1479886128259, 272.6317380492852]"
15,660.0,774.0,660.0,774.0,"(34.447102, 108.751999, 486.0)","(25.110313, 102.936743, 2093.0)","[(34.447102, 108.751999, 486.0), (33.64, 108.7017, 6894.176470588235), (32.2793, 107.7003, 9117.117647058823), (30.6329, 106.9443, 9784.0), (28.5541, 105.9866, 9174.0), (27.0022, 104.3055, 9068.0), (25.9223, 103.4955, 5357.0), (25.110313, 102.936743, 2093.0)]","[367.46354500155394, 753.7472459570927, 778.2134486972731, 773.1947404428771, 774.0834700295931, 705.6512918524649, 312.8328145240146]"
16,660.0,775.0,656.0,765.0,"(32.152222, 112.291666, 82.0)","(22.639299, 113.810997, -1.0)","[(32.152222, 112.291666, 82.0), (30.9825, 114.2899, 7193.0), (29.5702, 113.9325, 9071.5), (28.2069, 113.7158, 9792.0), (27.2294, 113.6592, 9792.0), (26.09, 113.9134, 9075.0), (23.031, 113.4394, 3101.0), (22.639299, 113.810997, -1.0)]","[440.12725725612876, 868.7395572003239, 859.3569993906002, 877.6956351096056, 881.9604341140255, 725.8687905522589, 290.85929210143394]"
17,660.0,776.0,663.0,785.0,"(36.361953, 120.088171, 7.0)","(34.447102, 108.751999, 486.0)","[(36.361953, 120.088171, 7.0), (35.9279, 116.8219, 3568.789473684211), (35.5007, 114.1374, 7011.789473684211), (35.5854, 112.7074, 7193.0), (35.1268, 111.046, 7193.0), (34.1798, 108.9205, 3078.0), (34.447102, 108.751999, 486.0)]","[312.96220465666227, 734.4296294505125, 833.0075560655025, 798.6188393667952, 738.9358361912656, 351.8571280961225]"
18,660.0,776.0,672.0,784.0,"(30.558257, 103.945966, 490.0)","(36.857201, 117.216003, 22.0)","[(30.558257, 103.945966, 490.0), (30.8288, 104.2011, 3635.0), (31.2157, 105.2089, 8054.0), (31.5151, 105.851, 8108.0), (31.8292, 106.4087, 8108.0), (32.3707, 107.4074, 8034.060606060606), (34.4044, 111.5145, 7072.848484848485), (36.857201, 117.216003, 22.0)]","[329.54731220285083, 893.81493224249, 1116.3297840717653, 1104.1243280642525, 1105.4899734916664, 1124.6090094754632, 571.1812000159229]"
19,660.0,782.0,662.0,787.0,"(31.198104, 121.33426, 2.0)","(23.392401, 113.299004, 8.0)","[(31.198104, 121.33426, 2.0), (29.2672, 119.1908, 4738.0), (28.0196, 117.3681, 9174.0), (27.0954, 116.2847, 9174.0), (26.3864, 115.4441, 9178.0), (24.9293, 114.2879, 9182.0), (23.2168, 113.4175, 1737.0), (23.392401, 113.299004, 8.0)]","[322.926940829596, 790.2233577924487, 945.8653352120901, 958.1626093426914, 916.5195674004276, 693.1190873611691, 256.19321105419556]"
20,660.0,786.0,668.0,785.0,"(18.3029, 109.412003, 29.0)","(29.712254, 106.651895, 417.0)","[(18.3029, 109.412003, 29.0), (20.0324, 109.0223, 4751.5), (21.2874, 109.7204, 9174.0), (22.8865, 107.885, 9174.0), (26.2554, 107.1398, 9174.0), (27.5832, 106.9524, 5194.235294117647), (29.712254, 106.651895, 417.0)]","[490.4336027324113, 1203.0708984308792, 1412.7232495940275, 1142.663223832999, 773.7835050896919, 331.20623515225236]"
21,660.0,787.0,742.0,869.0,"(31.198104, 121.33426, 2.0)","(22.639299, 113.810997, -1.0)","[(31.198104, 121.33426, 2.0), (28.4581, 119.5815, 9182.0), (26.6506, 119.5512, 10051.0), (25.9, 119.4395, 10394.0), (25.4118, 119.0003, 10394.0), (24.9914, 118.3692, 10051.0), (22.8473, 115.3577, 7856.0), (22.639299, 113.810997, -1.0)]","[452.6756354393109, 916.1079196415361, 910.7295952600789, 865.9102254146027, 840.8113783011358, 823.7800177598549, 401.5815538154679]"
22,660.0,787.0,653.0,780.0,"(31.735032, 118.865949, 27.0)","(22.639299, 113.810997, -1.0)","[(31.735032, 118.865949, 27.0), (29.9992, 117.8189, 5720.571428571429), (28.7086, 119.5968, 10005.0), (26.0638, 119.495, 10394.0), (24.9786, 118.3549, 10394.0), (23.6352, 116.988, 10005.0), (22.7538, 114.4584, 3414.0), (22.639299, 113.810997, -1.0)]","[357.2161182234979, 817.3950651015838, 940.7455686178591, 932.007993677136, 916.4745271158504, 821.332044427976, 356.29888924948847]"
23,660.0,791.0,666.0,790.0,"(22.006399, 113.375999, 0.0)","(30.31252, 104.441284, 438.0)","[(22.006399, 113.375999, 0.0), (22.9695, 113.6735, 4770.0), (23.9544, 112.9218, 8138.0), (25.4102, 111.2623, 8412.0), (26.8445, 109.379, 8412.0), (28.5079, 105.0782, 8140.333333333333), (29.8245, 104.5227, 2659.0), (30.31252, 104.441284, 438.0)]","[354.6322030429703, 780.3542716728953, 828.8306809517837, 817.5239527977506, 834.9622847910578, 668.9529114236059, 248.40596710843997]"
24,660.0,793.0,647.0,774.0,"(32.070801, 120.975998, 5.0)","(23.392401, 113.299004, 8.0)","[(32.070801, 120.975998, 5.0), (30.3573, 120.421, 8559.73076923077), (28.8639, 118.7835, 9007.192307692309), (27.4999, 116.7635, 9174.0), (26.5187, 115.5889, 9174.0), (24.9615, 114.3298, 9182.0), (23.2473, 113.3758, 1737.0), (23.392401, 113.299004, 8.0)]","[344.6644391295576, 710.1638990167862, 744.2028766983916, 761.5231751094038, 764.9534596819688, 637.3468735825552, 255.21317219882724]"
25,660.0,797.0,665.0,801.0,"(23.392401, 113.299004, 8.0)","(36.857201, 117.216003, 22.0)","[(23.392401, 113.299004, 8.0), (23.7296, 114.3931, 5723.0), (24.528, 114.9105, 9053.0), (27.5179, 115.6149, 9479.0), (29.6141, 116.474, 9784.0), (34.0205, 117.2959, 9258.333333333334), (35.4194, 117.2572, 5053.0), (36.857201, 117.216003, 22.0)]","[488.53859275530175, 1048.891347178567, 1121.7169759122767, 1148.6587804816918, 925.6067674192014, 595.0222846315316, 256.7100762050108]"
26,660.0,798.0,650.0,792.0,"(22.639299, 113.810997, -1.0)","(34.447102, 108.751999, 486.0)","[(22.639299, 113.810997, -1.0), (22.9958, 113.7526, 5288.0), (24.1669, 112.9081, 9007.0), (25.9533, 111.1932, 9784.979591836734), (28.8567, 110.4062, 9788.57142857143), (31.8269, 109.5528, 9113.777777777776), (34.2091, 108.854, 3193.0), (34.447102, 108.751999, 486.0)]","[378.0287345839515, 823.592014344121, 813.9077082444195, 686.0805476732854, 584.8639290828562, 485.3796936950128, 218.25188380119206]"
27,660.0,802.0,659.0,803.0,"(32.070801, 120.975998, 5.0)","(25.219828, 110.039553, 167.0)","[(32.070801, 120.975998, 5.0), (30.5078, 118.2141, 4739.5), (30.7122, 115.6834, 9174.0), (30.3391, 114.2474, 9174.0), (28.9995, 113.021, 8412.0), (27.0913, 111.3352, 9174.0), (26.007, 110.579, 5049.631578947368), (25.219828, 110.039553, 167.0)]","[348.7204275833866, 826.061121902031, 948.0516567717522, 964.6259864355939, 892.7372700739081, 688.17896760582, 289.35672151439826]"
28,660.0,803.0,648.0,790.0,"(34.526497, 113.849165, 146.0)","(22.608299, 108.171997, 129.0)","[(34.526497, 113.849165, 146.0), (32.2726, 112.6554, 4448.0), (31.3039, 112.1642, 9117.0), (28.4872, 112.4273, 9174.0), (24.748, 109.6613, 9278.444444444443), (23.5921, 108.8497, 5114.0), (22.608299, 108.171997, 129.0)]","[377.53520225132473, 911.6542001935293, 1094.3006147201033, 911.8132387329897, 640.3762809506629, 288.74465899557197]"
29,660.0,803.0,642.0,789.0,"(43.996201, 125.684998, 208.0)","(31.1434, 121.805, 5.0)","[(43.996201, 125.684998, 208.0), (41.9889, 124.5287, 8420.0), (40.6614, 123.9968, 9021.714285714286), (38.0997, 123.827, 9487.0), (36.3327, 123.3679, 9479.0), (32.9388, 122.4587, 9495.0), (31.5768, 121.9509, 4900.0), (31.1434, 121.805, 5.0)]","[401.24956076874395, 802.2471594899094, 780.2004803267918, 809.5540588696856, 730.5726060565886, 529.2290751945029, 229.0076464019738]"
30,660.0,803.0,663.0,814.0,"(25.934669, 119.66318, 4.0)","(39.12440109, 117.3460007, 6.0)","[(25.934669, 119.66318, 4.0), (27.2004, 119.6925, 6454.5), (28.498, 119.6971, 9144.0), (31.2204, 119.2153, 9479.0), (33.8671, 118.6296, 9479.0), (36.8905, 117.9134, 9479.0), (38.0245, 117.6299, 4892.5), (39.12440109, 117.3460007, 6.0)]","[508.2885207656195, 1077.3090391684661, 1045.8806833470771, 838.8595009506907, 609.1378430751503, 448.3326825622718, 201.19417549358187]"
31,660.0,805.0,679.0,824.0,"(24.54400063, 118.1279984, 12.0)","(38.280701, 114.696999, 71.0)","[(24.54400063, 118.1279984, 12.0), (25.1282, 118.2927, 4869.0), (26.0914, 118.0301, 9045.0), (29.1619, 117.3515, 9784.0), (32.9926, 116.6839, 9789.29411764706), (36.729, 115.309, 9350.047619047618), (38.13, 114.7573, 4860.523809523809), (38.280701, 114.696999, 71.0)]","[374.9542519385678, 834.187211881676, 888.2947157451354, 805.3648212688566, 616.7334794267973, 421.7857620473865, 181.3553480874189]"
32,660.0,811.0,663.0,823.0,"(24.54400063, 118.1279984, 12.0)","(40.08010101, 116.5849991, 40.0)","[(24.54400063, 118.1279984, 12.0), (25.0655, 118.2307, 4450.0), (26.0632, 118.034, 9114.0), (30.0534, 117.3455, 9830.0), (33.7403, 117.087, 9830.0), (38.124, 116.7487, 9355.5), (39.421, 116.6409, 5085.0), (40.08010101, 116.5849991, 40.0)]","[457.08875837685304, 997.3803091771423, 1024.0331625968986, 845.9551340214152, 602.8989548778089, 437.6207530601566, 196.93532040715368]"
33,660.0,820.0,662.0,825.0,"(36.857201, 117.216003, 22.0)","(22.639299, 113.810997, -1.0)","[(36.857201, 117.216003, 22.0), (32.9838, 116.1838, 4674.52), (30.1021, 115.4745, 9027.04), (28.6938, 115.8606, 9784.0), (27.251, 115.3884, 9784.0), (25.186, 114.6353, 9784.0), (23.0992, 113.3071, 3589.0), (22.639299, 113.810997, -1.0)]","[334.28343983771174, 779.1503214167748, 1027.5560188633328, 1134.5903945163377, 1071.747643463283, 934.9126210090513, 415.0662347778361]"
34,660.0,827.0,686.0,845.0,"(30.23609, 120.428865, 7.0)","(30.558257, 103.945966, 490.0)","[(30.23609, 120.428865, 7.0), (30.3858, 118.3779, 4529.380952380952), (28.9197, 117.1369, 9174.0), (28.3584, 114.7991, 9182.0), (28.2551, 112.0572, 9182.0), (29.8604, 107.0291, 9182.0), (30.3453, 104.4591, 3589.0), (30.558257, 103.945966, 490.0)]","[280.51548017160314, 683.8854711498865, 813.1865343237994, 839.8936798451927, 878.0331349833534, 830.144460255338, 382.1884617716611]"
35,660.0,835.0,652.0,825.0,"(41.639801, 123.483002, 55.0)","(34.447102, 108.751999, 486.0)","[(41.639801, 123.483002, 55.0), (40.8011, 120.5822, 7906.49090909091), (39.2354, 117.2447, 9015.127272727274), (38.2179, 115.2501, 9724.654545454545), (38.6026, 110.8173, 9769.0), (36.6559, 109.8196, 9341.238095238095), (35.5485, 109.2762, 5063.619047619048), (34.447102, 108.751999, 486.0)]","[390.8753553288487, 836.2415862937737, 925.606622336939, 871.587282140373, 685.5491035323469, 527.6890017752437, 233.48678901125587]"
36,660.0,839.0,664.0,840.0,"(36.361953, 120.088171, 7.0)","(23.392401, 113.299004, 8.0)","[(36.361953, 120.088171, 7.0), (34.6226, 119.0516, 5168.818181818182), (33.3666, 118.3328, 10030.636363636364), (30.8621, 120.9973, 11001.6875), (28.4423, 118.1025, 11010.111111111111), (26.4877, 115.6061, 10005.0), (23.9026, 113.6321, 3180.818181818182), (23.392401, 113.299004, 8.0)]","[323.51744356574704, 796.6557078641904, 815.4447425602245, 730.9155499706036, 805.6096737708011, 733.2596660242644, 316.25906396228584]"
37,665.0,740.0,668.0,744.0,"(34.447102, 108.751999, 486.0)","(30.774798, 114.213723, 37.0)","[(34.447102, 108.751999, 486.0), (34.5153, 109.0942, 4100.0), (34.239, 109.2644, 6066.0), (33.3941, 110.5359, 6066.0), (32.5923, 111.7026, 6066.0), (31.7623, 112.873, 2925.0), (30.774798, 114.213723, 37.0)]","[443.85243960540134, 974.910144422947, 979.249112136494, 813.516517139299, 640.2506223695043, 274.92551254915344]"
38,665.0,745.0,661.0,746.0,"(40.560001, 109.997002, 1007.0)","(39.12440109, 117.3460007, 6.0)","[(40.560001, 109.997002, 1007.0), (40.4257, 110.8159, 4094.0), (40.4952, 110.5217, 6881.0), (40.3551, 112.972, 6888.0), (39.7898, 115.0733, 6045.4), (39.4293, 116.3286, 2955.866666666667), (39.12440109, 117.3460007, 6.0)]","[272.47492897649687, 650.5878744344558, 728.2175245856987, 655.0191890504201, 578.761116016882, 273.84650609420186]"
39,665.0,748.0,660.0,743.0,"(37.187099, 122.228996, 42.0)","(43.996201, 125.684998, 208.0)","[(37.187099, 122.228996, 42.0), (38.8102, 122.9868, 3966.133333333333), (40.1242, 123.4391, 8108.0), (40.6037, 123.8086, 8108.0), (41.2589, 124.283, 8024.0), (42.9471, 125.1427, 4814.461538461539), (43.996201, 125.684998, 208.0)]","[359.9627476174588, 919.9932185399394, 1095.7117909352883, 1060.7760526735835, 900.9545755816152, 375.85984292083936]"
40,665.0,749.0,669.0,754.0,"(22.639299, 113.810997, -1.0)","(30.774798, 114.213723, 37.0)","[(22.639299, 113.810997, -1.0), (22.9022, 113.8486, 4031.0), (24.107, 113.4313, 8031.0), (24.2356, 113.4167, 8108.0), (24.5045, 113.4248, 8108.0), (25.0414, 113.4788, 8006.333333333333), (28.1869, 113.4594, 7498.0), (30.774798, 114.213723, 37.0)]","[359.6276360032137, 805.0547587686153, 911.8477369726154, 932.8412284144274, 927.2125386800284, 904.3935262432763, 443.6016017704615]"
41,665.0,753.0,672.0,760.0,"(34.447102, 108.751999, 486.0)","(28.189199, 113.220001, 66.0)","[(34.447102, 108.751999, 486.0), (34.5193, 109.0921, 4214.0), (34.2721, 109.2438, 6126.0), (32.5196, 110.4518, 6126.0), (30.8051, 111.5817, 6126.0), (28.0948, 112.9858, 1737.0), (28.189199, 113.220001, 66.0)]","[286.5389883108176, 616.1371142093265, 676.2459305186085, 710.3452879617901, 589.9536790297404, 226.25619568804998]"
42,665.0,755.0,657.0,747.0,"(31.73842, 106.644872, 551.0)","(25.110313, 102.936743, 2093.0)","[(31.73842, 106.644872, 551.0), (31.8701, 105.9874, 5692.0), (31.7092, 105.7354, 8161.0), (30.8087, 104.3579, 8877.0), (29.208, 104.0365, 8420.0), (27.7671, 103.4783, 8009.0), (25.8197, 102.8004, 5022.0), (25.110313, 102.936743, 2093.0)]","[352.95683515111205, 652.3846716063208, 692.5314206282483, 802.9349804385487, 807.9533240662897, 685.0039051866369, 286.88197738585643]"
43,665.0,757.0,674.0,766.0,"(30.558257, 103.945966, 490.0)","(37.746899, 112.627998, 779.0)","[(30.558257, 103.945966, 490.0), (30.9655, 104.3132, 5448.0), (31.3797, 105.6122, 10089.0), (32.2681, 107.1948, 10089.0), (34.374, 108.878, 10074.0), (35.6263, 109.9068, 10104.0), (36.731, 111.2959, 5591.5), (37.746899, 112.627998, 779.0)]","[440.9526609237375, 1093.5625990908688, 1311.834166248119, 1222.541252411062, 1027.6111713217392, 772.9262092031339, 308.6320622114691]"
44,665.0,757.0,660.0,756.0,"(29.303301, 94.335297, 2951.0)","(30.31252, 104.441284, 438.0)","[(29.303301, 94.335297, 2951.0), (29.7282, 97.6899, 6156.6578947368425), (30.0133, 100.4615, 9062.315789473683), (30.0347, 100.6968, 9404.157894736843), (30.5352, 102.2001, 9746.0), (30.5618, 102.4887, 9014.0), (30.1204, 104.1873, 2941.0), (30.31252, 104.441284, 438.0)]","[400.3027601554299, 993.4439476995188, 1208.9692488986082, 985.7706019216588, 1010.66552, 910.2149853637765, 262.4229356213385]"
45,665.0,760.0,671.0,774.0,"(22.639299, 113.810997, -1.0)","(30.23609, 120.428865, 7.0)","[(22.639299, 113.810997, -1.0), (22.9852, 114.2835, 3901.0), (24.4218, 115.3709, 8108.0), (26.8505, 116.2546, 8870.0), (28.8047, 118.6262, 8366.29411764706), (29.7171, 119.7739, 4336.64705882353), (30.23609, 120.428865, 7.0)]","[387.8633660912268, 828.49725818126, 961.3030819449227, 843.7410560540401, 546.3873492217798, 223.31548302262925]"
46,665.0,761.0,655.0,762.0,"(24.2075, 109.390999, 89.0)","(31.735032, 118.865949, 27.0)","[(24.2075, 109.390999, 89.0), (26.0348, 111.502, 4024.764705882353), (26.9935, 111.5766, 8115.0), (28.9911, 113.2497, 8104.285714285715), (30.9262, 114.6467, 8108.0), (31.3836, 116.9124, 4217.5), (31.735032, 118.865949, 27.0)]","[438.8051346416987, 1130.1891304149187, 1386.0091205668425, 981.4674942857143, 1248.2212731519633, 486.3853676194686]"
47,665.0,762.0,661.0,760.0,"(25.110313, 102.936743, 2093.0)","(22.006399, 113.375999, 0.0)","[(25.110313, 102.936743, 2093.0), (24.6792, 103.1469, 6096.0), (24.2169, 104.4475, 10119.25), (23.9084, 106.1862, 11308.0), (23.7377, 108.1548, 11308.0), (23.4062, 109.6685, 10043.142857142857), (22.7808, 113.2737, 3597.0), (22.006399, 113.375999, 0.0)]","[382.675226521761, 835.2997434311555, 911.6789128794907, 918.8881712202774, 904.0799648986615, 767.6885908837772, 323.442401235297]"
48,665.0,763.0,668.0,758.0,"(30.774798, 114.213723, 37.0)","(39.509945, 116.41092, 30.0)","[(30.774798, 114.213723, 37.0), (31.5397, 114.0634, 6287.0), (34.9475, 114.6997, 9197.666666666666), (36.2024, 115.027, 9472.0), (37.233, 115.4444, 9014.9), (38.3686, 115.9184, 4901.0), (39.509945, 116.41092, 30.0)]","[515.3430569243521, 1044.8605790686274, 988.3280465528605, 832.7946953161992, 652.5386941266352, 278.5545232190212]"
49,665.0,767.0,650.0,753.0,"(21.5394, 109.293999, 21.0)","(30.31252, 104.441284, 438.0)","[(21.5394, 109.293999, 21.0), (24.015, 107.2631, 8114.76), (26.6235, 106.1382, 10089.24), (27.8978, 105.4052, 10394.0), (28.3404, 105.1402, 10173.0), (29.5931, 104.597, 3719.0), (30.31252, 104.441284, 438.0)]","[488.97301625007606, 899.6757323414676, 825.6287743408366, 850.5534165850881, 793.8498554794156, 358.2224971437726]"
50,665.0,772.0,664.0,773.0,"(22.639299, 113.810997, -1.0)","(31.735032, 118.865949, 27.0)","[(22.639299, 113.810997, -1.0), (22.9894, 114.2873, 4465.0), (24.7838, 115.2902, 7054.363636363636), (27.1708, 115.4754, 7498.0), (28.6667, 115.872, 7498.0), (30.2952, 117.3955, 7076.176470588235), (31.2957, 118.403, 3701.5882352941176), (31.735032, 118.865949, 27.0)]","[360.64197551028013, 770.4624022265076, 849.1479241560231, 875.3764314658617, 770.0155844242158, 562.0982107164186, 228.13156031826887]"
51,665.0,773.0,655.0,765.0,"(29.030357, 105.468407, 328.0)","(31.98779, 116.9769, 63.0)","[(29.030357, 105.468407, 328.0), (28.2895, 105.6069, 6888.0), (28.7944, 106.9551, 7010.0), (30.0615, 110.5773, 7376.0), (30.9588, 115.0243, 7148.0), (31.5062, 116.0537, 3755.5), (31.98779, 116.9769, 63.0)]","[371.1027408172482, 760.8062903037879, 835.2095249809538, 909.3844015159744, 766.1915329424064, 302.3131069208461]"
52,665.0,773.0,680.0,787.0,"(23.049999, 114.599998, 17.0)","(31.735032, 118.865949, 27.0)","[(23.049999, 114.599998, 17.0), (23.6062, 114.2903, 5067.0), (26.3211, 115.7978, 9069.5), (27.7895, 117.2228, 9487.0), (28.7338, 117.6021, 9487.0), (29.8799, 118.0725, 9487.0), (31.2221, 118.6382, 4907.0), (31.735032, 118.865949, 27.0)]","[366.60819520559187, 815.9499168654478, 902.0292296364523, 833.1585996819618, 678.4091362436095, 503.0264110134767, 205.08836647523262]"
