,scheduled_departure_time,scheduled_arrival_time,real_departure_time,real_arrival_time,origin_point,end_point,track_points,track_velocities
10,960.0,1075.0,954.0,1070.0,"(22.006399, 113.375999, 0.0)","(31.1434, 121.805, 5.0)","[(22.006399, 113.375999, 0.0), (23.0292, 114.3227, 4221.0), (25.0648, 115.9657, 10272.0), (26.2607, 117.609, 10698.0), (27.1674, 119.3504, 10698.0), (28.4683, 120.7757, 10109.333333333334), (30.3545, 121.3678, 5998.217391304348), (31.1434, 121.805, 5.0)]","[366.83277578871093, 850.2368558836122, 972.5144478131825, 988.002942790928, 934.4725303239829, 775.9543509874178, 340.3743957360818]"
11,960.0,1080.0,977.0,1093.0,"(31.198104, 121.33426, 2.0)","(23.392401, 113.299004, 8.0)","[(31.198104, 121.33426, 2.0), (29.3624, 119.2938, 5344.0), (28.326, 117.7263, 10386.0), (27.6071, 116.8881, 10394.0), (26.7823, 115.9076, 10394.0), (25.4122, 114.6824, 10112.0), (23.9817, 114.0849, 3597.0), (23.392401, 113.299004, 8.0)]","[339.05226463403716, 824.046462426396, 974.0985159049923, 985.4013467857463, 1032.6677304689, 947.3827338232098, 411.0120320274229]"
12,960.0,1083.0,952.0,1072.0,"(31.735032, 118.865949, 27.0)","(29.712254, 106.651895, 417.0)","[(31.735032, 118.865949, 27.0), (31.5241, 117.0842, 4754.5), (30.7017, 115.6679, 9182.0), (30.5847, 114.8051, 9182.0), (30.5743, 113.7462, 9174.0), (30.193, 110.1637, 5035.468085106383), (29.712254, 106.651895, 417.0)]","[418.41341875334876, 994.0645240074425, 1149.950916833882, 1139.140567439439, 944.8194612066104, 379.97870534695966]"
13,960.0,1102.0,955.0,1099.0,"(19.140951, 110.452766, 6.0)","(31.98779, 116.9769, 63.0)","[(19.140951, 110.452766, 6.0), (21.4801, 111.5417, 8561.699999999999), (21.7622, 111.1382, 10089.0), (22.6246, 112.1114, 10089.0), (23.3464, 113.2317, 10089.0), (23.7289, 114.6468, 10043.0), (27.8401, 115.745, 7498.0), (31.98779, 116.9769, 63.0)]","[477.95205824941263, 1006.3092642682705, 1063.1132017299856, 1074.0825554881626, 1080.4813451804325, 1057.628524850897, 516.4737394474995]"
14,960.0,1109.0,956.0,1120.0,"(36.857201, 117.216003, 22.0)","(23.392401, 113.299004, 8.0)","[(36.857201, 117.216003, 22.0), (35.7499, 116.847, 4484.272727272728), (35.4495, 117.6095, 9479.0), (32.7434, 117.0381, 9479.0), (29.0792, 115.7457, 9784.0), (25.815, 114.7564, 9247.75), (23.4956, 113.4972, 2705.0), (23.392401, 113.299004, 8.0)]","[252.4786393647397, 634.8821489095844, 711.3943831411179, 695.9124596777639, 724.8443041499067, 611.8262628674222, 253.90354479900617]"
15,960.0,1112.0,964.0,1115.0,"(31.198104, 121.33426, 2.0)","(29.712254, 106.651895, 417.0)","[(31.198104, 121.33426, 2.0), (30.9632, 117.3336, 4734.5), (30.8029, 115.491, 9167.0), (30.7361, 114.9814, 9182.0), (30.6635, 114.4454, 9174.0), (30.5708, 113.6527, 9174.0), (30.2102, 110.2849, 5039.466666666666), (29.712254, 106.651895, 417.0)]","[419.28165220112896, 980.7304040391532, 1121.5112104616335, 1118.7386240328037, 1125.670090104878, 950.620340284423, 383.62641558873935]"
16,960.0,1126.0,966.0,1127.0,"(30.23609, 120.428865, 7.0)","(45.623402, 126.25, 136.0)","[(30.23609, 120.428865, 7.0), (34.7951, 121.908, 4659.21052631579), (38.3661, 123.1855, 9011.42105263158), (39.6567, 123.1187, 9487.0), (40.7732, 123.836, 9479.0), (42.4049, 124.8267, 9121.785714285714), (45.0945, 126.4511, 3825.0), (45.623402, 126.25, 136.0)]","[399.4892311527274, 1001.6919136681096, 997.3247839733526, 1109.0326446882889, 1105.3481508521152, 940.0917791629902, 362.03563508773595]"
17,960.0,1127.0,970.0,1152.0,"(38.280701, 114.696999, 71.0)","(22.639299, 113.810997, -1.0)","[(38.280701, 114.696999, 71.0), (36.1941, 114.5601, 4649.636363636364), (34.5514, 114.4576, 9356.136363636364), (33.5301, 114.7474, 9784.0), (30.7955, 114.2809, 9784.0), (28.3222, 113.7245, 9784.0), (26.0659, 113.987, 9190.0), (22.8121, 113.4811, 2697.0), (22.639299, 113.810997, -1.0)]","[274.6767540433675, 664.9040233735867, 805.641117268927, 778.1452744132554, 765.190580610593, 822.1912333423076, 661.5530301892936, 241.82095098303165]"
18,960.0,1128.0,1184.0,1359.0,"(31.1434, 121.805, 5.0)","(22.608299, 108.171997, 129.0)","[(31.1434, 121.805, 5.0), (30.1801, 119.7369, 6737.4), (28.8483, 117.4707, 9038.633333333331), (28.4369, 115.3475, 9174.0), (28.2846, 113.4547, 9190.0), (27.3713, 111.6133, 9174.0), (24.927, 109.8071, 4801.5), (22.608299, 108.171997, 129.0)]","[419.23253136315844, 845.107706631156, 850.0097646999677, 847.2035140663727, 894.0927651593543, 791.0234998396944, 319.99965931474264]"
19,960.0,1193.0,970.0,1227.0,"(41.639801, 123.483002, 55.0)","(22.639299, 113.810997, -1.0)","[(41.639801, 123.483002, 55.0), (38.3874, 120.9047, 6454.485294117647), (34.231, 118.7712, 10050.985294117649), (34.1494, 114.8074, 11003.0), (32.3894, 114.6425, 11003.0), (30.4169, 114.1412, 11003.0), (28.2436, 113.7607, 11003.0), (26.0754, 113.9844, 10028.0), (22.773, 113.466, 3002.0), (22.639299, 113.810997, -1.0)]","[350.9699424268799, 722.2406763981967, 751.3706607607708, 757.6082631689802, 719.5982704900348, 744.6503111193397, 818.9425695372785, 659.1278275917125, 242.745635063265]"
20,965.0,1031.0,973.0,1039.0,"(30.774798, 114.213723, 37.0)","(30.23609, 120.428865, 7.0)","[(30.774798, 114.213723, 37.0), (30.8998, 114.3268, 1501.0), (30.7403, 114.8879, 6012.0), (30.5962, 115.7976, 6802.0), (29.5975, 117.1455, 6098.28), (29.8962, 118.6434, 3202.64), (30.23609, 120.428865, 7.0)]","[307.31852780068044, 817.8312137853635, 1028.7757295783742, 1012.0135608832243, 818.545659047269, 324.7951417577361]"
21,965.0,1042.0,949.0,1030.0,"(30.320299, 109.485001, 485.0)","(31.735032, 118.865949, 27.0)","[(30.320299, 109.485001, 485.0), (30.6903, 111.5199, 3805.85), (30.9683, 113.1892, 7162.349999999999), (30.787, 114.213, 7498.0), (30.9953, 115.023, 7091.333333333333), (31.4878, 117.3333, 3880.875), (31.735032, 118.865949, 27.0)]","[410.5603244667916, 1022.9559703337995, 1247.4266811531345, 1269.6534276924035, 1056.6617905590829, 422.0393981528058]"
22,965.0,1046.0,954.0,1036.0,"(27.5895, 107.0007, 888.0)","(34.447102, 108.751999, 486.0)","[(27.5895, 107.0007, 888.0), (29.2531, 107.4017, 4648.0), (30.905, 107.4279, 8108.0), (30.905, 107.4279, 8108.0), (30.905, 107.4279, 8108.0), (33.2127, 108.2776, 4016.5217391304345), (34.447102, 108.751999, 486.0)]","[362.3069785243946, 895.1648922934442, 1065.7158275380993, 1065.7158275380993, 934.0685782539812, 401.2106644849315]"
23,965.0,1054.0,959.0,1047.0,"(25.219828, 110.039553, 167.0)","(31.98779, 116.9769, 63.0)","[(25.219828, 110.039553, 167.0), (26.7261, 111.4826, 4295.0), (27.5703, 111.8907, 8123.0), (29.5402, 112.6694, 8102.285714285715), (30.9697, 114.9495, 8092.0), (31.6292, 116.2624, 4589.25), (31.98779, 116.9769, 63.0)]","[374.5832788614484, 930.1693105363182, 1109.4682472546467, 1169.1018105828975, 1023.7120090843244, 408.49241408120383]"
24,965.0,1060.0,963.0,1056.0,"(22.639299, 113.810997, -1.0)","(30.23609, 120.428865, 7.0)","[(22.639299, 113.810997, -1.0), (22.7959, 114.1505, 3901.0), (23.6641, 114.7296, 8054.0), (25.4787, 115.6071, 8870.0), (28.3782, 118.2661, 8149.083333333333), (29.7119, 119.8151, 4228.041666666667), (30.23609, 120.428865, 7.0)]","[348.14365647846546, 756.6635777065746, 859.9847980024185, 894.6061623688777, 736.005438403101, 292.86415280853265]"
25,965.0,1072.0,987.0,1104.0,"(23.392401, 113.299004, 8.0)","(31.1434, 121.805, 5.0)","[(23.392401, 113.299004, 8.0), (23.8423, 114.4862, 7125.0), (24.6615, 115.4317, 9357.0), (25.6978, 116.8651, 9479.0), (26.2365, 117.5767, 9479.0), (26.7633, 118.4618, 9114.0), (28.7276, 120.7809, 7223.5), (31.1434, 121.805, 5.0)]","[426.83406021431165, 916.9027960159287, 990.1218940643876, 1003.4344573459256, 981.6974, 886.9495286324683, 375.24787749835195]"
26,965.0,1072.0,945.0,1045.0,"(27.81638, 106.33268, 499.0)","(31.735032, 118.865949, 27.0)","[(27.81638, 106.33268, 499.0), (28.9123, 109.3885, 4849.666666666666), (29.907, 112.4094, 9189.666666666666), (30.6964, 114.2311, 9479.0), (30.9251, 114.9203, 9083.0), (31.4255, 117.2197, 4896.5), (31.735032, 118.865949, 27.0)]","[487.7916961958765, 1241.6918547055582, 1020.4961546737085, 1030.78227, 1275.2363480115762, 505.9957520122253]"
27,965.0,1080.0,971.0,1090.0,"(22.639299, 113.810997, -1.0)","(29.712254, 106.651895, 417.0)","[(22.639299, 113.810997, -1.0), (22.9138, 113.7473, 4542.0), (23.8723, 112.7486, 8222.0), (23.9554, 112.5477, 8412.0), (24.048, 112.3222, 8412.0), (24.4036, 111.988, 8027.25), (27.0861, 109.3787, 4436.25), (29.712254, 106.651895, 417.0)]","[457.67419414709457, 980.425604711375, 1036.968104221389, 1029.5002269276135, 1012.7685234701003, 828.8502450706986, 331.36525487110333]"
28,965.0,1083.0,951.0,1064.0,"(29.712254, 106.651895, 417.0)","(24.54400063, 118.1279984, 12.0)","[(29.712254, 106.651895, 417.0), (28.2381, 110.2683, 5292.609756097561), (24.9423, 113.001, 10097.0), (24.2723, 114.4114, 10089.0), (24.1835, 115.4239, 10036.0), (24.278, 117.2872, 3559.0), (24.54400063, 118.1279984, 12.0)]","[425.9944683451746, 1082.1006965513322, 1302.4198261405816, 1290.4510558084628, 1135.9451115211089, 491.80765364707014]"
29,965.0,1084.0,1035.0,1139.0,"(36.857201, 117.216003, 22.0)","(45.623402, 126.25, 136.0)","[(36.857201, 117.216003, 22.0), (38.401, 118.596, 4701.434782608696), (39.8019, 119.9136, 9080.869565217392), (40.6061, 123.8097, 9479.0), (42.5713, 125.1138, 9124.454545454546), (44.826, 126.2677, 4724.0), (45.623402, 126.25, 136.0)]","[373.406209336236, 924.297573954255, 1128.9767684697267, 1155.3482355872632, 1036.715057057695, 459.45222532214]"
30,965.0,1088.0,979.0,1121.0,"(30.31252, 104.441284, 438.0)","(24.54400063, 118.1279984, 12.0)","[(30.31252, 104.441284, 438.0), (30.6184, 104.7711, 3459.0), (30.9155, 105.7588, 8070.0), (30.8354, 106.4433, 8870.0), (30.4399, 107.3769, 8870.0), (29.6342, 109.0179, 8008.260869565217), (28.4807, 116.21, 6888.0), (24.54400063, 118.1279984, 12.0)]","[345.523603786758, 782.9059217509711, 911.0024773011838, 961.5669071236362, 967.8324995146791, 956.0341325561069, 476.1483808280933]"
31,965.0,1090.0,988.0,1107.0,"(22.608299, 108.171997, 129.0)","(31.735032, 118.865949, 27.0)","[(22.608299, 108.171997, 129.0), (24.3234, 109.9889, 4773.0), (25.6138, 111.4042, 9117.0), (28.0725, 112.3979, 9479.0), (29.2811, 113.3682, 9479.0), (30.9782, 114.8923, 9127.0), (31.4576, 117.3003, 4903.0), (31.735032, 118.865949, 27.0)]","[424.50539843874054, 1063.5094537243965, 1309.9977527966503, 996.98613, 1007.8286459242863, 1129.8782811083045, 444.25465439648195]"
32,965.0,1111.0,972.0,1120.0,"(31.1434, 121.805, 5.0)","(22.006399, 113.375999, 0.0)","[(31.1434, 121.805, 5.0), (30.2949, 120.9279, 4517.888888888889), (29.5789, 122.4456, 9784.0), (27.759, 120.6724, 9784.0), (26.4385, 119.5693, 9784.0), (25.1507, 118.5244, 9784.0), (23.9373, 117.0992, 9281.0), (22.7659, 114.5762, 3901.0), (22.006399, 113.375999, 0.0)]","[302.9748936288787, 761.087240843514, 833.7293675362137, 782.8279956234763, 807.4010717192805, 800.3801928347651, 745.9683814797702, 345.77828506238757]"
33,965.0,1114.0,980.0,1143.0,"(39.509945, 116.41092, 30.0)","(30.558257, 103.945966, 490.0)","[(39.509945, 116.41092, 30.0), (36.7558, 112.059, 4727.275862068966), (34.3821, 108.7168, 9124.551724137931), (33.7922, 108.2484, 9784.0), (32.5408, 106.9297, 9784.0), (32.2131, 106.1933, 9174.0), (31.0003, 104.02, 3597.0), (30.558257, 103.945966, 490.0)]","[338.65062565993355, 805.5192439490899, 908.0797971281631, 927.0750552954554, 946.2119257029303, 857.969689935129, 397.6216406886471]"
34,965.0,1116.0,960.0,1111.0,"(36.515202, 103.620003, 1948.0)","(30.23609, 120.428865, 7.0)","[(36.515202, 103.620003, 1948.0), (35.6392, 106.576, 6289.304347826086), (34.9586, 108.6755, 10330.608695652172), (33.1208, 110.572, 10693.692307692309), (32.4817, 113.0504, 10697.46153846154), (30.2866, 115.3157, 10135.0), (29.9055, 118.5761, 5218.740740740741), (30.23609, 120.428865, 7.0)]","[357.5314228034197, 881.5283944883546, 1115.171516703871, 1270.1278142462847, 1010.8512130769232, 1069.589470769241, 410.0606251062189]"
35,965.0,1122.0,968.0,1112.0,"(23.392401, 113.299004, 8.0)","(39.12440109, 117.3460007, 6.0)","[(23.392401, 113.299004, 8.0), (24.592, 113.5645, 5107.166666666667), (25.8038, 113.8382, 10866.166666666668), (28.7145, 113.4972, 11918.0), (31.9862, 114.2917, 11308.0), (34.9888, 114.5562, 10081.0), (37.5283, 116.1856, 5086.5), (39.12440109, 117.3460007, 6.0)]","[348.7248345382984, 884.9639915414119, 1097.7675675206776, 1126.0383878166379, 1093.2411532200365, 885.5253341082297, 356.79415818726653]"
36,965.0,1139.0,951.0,1118.0,"(22.608299, 108.171997, 129.0)","(39.509945, 116.41092, 30.0)","[(22.608299, 108.171997, 129.0), (25.212, 109.2566, 5342.096774193548), (27.598, 110.2946, 10255.193548387097), (29.8835, 110.5756, 11308.0), (33.4603, 110.3902, 11308.0), (35.2896, 111.6867, 10210.2), (37.4872, 114.0541, 5270.1), (39.509945, 116.41092, 30.0)]","[420.20177440660126, 1037.7147874115637, 1307.7590361420946, 1411.1320522032815, 1317.2926746812157, 979.0479118701785, 382.64126625511216]"
37,965.0,1140.0,985.0,1174.0,"(31.198104, 121.33426, 2.0)","(30.31252, 104.441284, 438.0)","[(31.198104, 121.33426, 2.0), (31.1959, 117.7091, 4074.093023255814), (31.1228, 114.8558, 8034.790697674419), (30.6527, 115.0429, 8412.0), (30.6041, 114.2439, 8412.0), (30.5834, 112.6482, 8026.714285714285), (30.3535, 105.0059, 3040.0), (30.31252, 104.441284, 438.0)]","[282.9324421453596, 651.9669432996542, 749.2951451740664, 771.6164261939666, 800.0026887448932, 742.5097001265193, 333.8627935558209]"
38,965.0,1175.0,970.0,1175.0,"(43.90710068, 87.47419739, 642.0)","(29.712254, 106.651895, 417.0)","[(43.90710068, 87.47419739, 642.0), (39.4626, 94.8026, 4513.956043956045), (35.2669, 100.4218, 8085.912087912088), (33.2634, 104.2614, 8870.0), (32.6846, 104.8192, 8870.0), (32.3939, 105.6768, 8245.0), (31.7461, 106.6303, 6309.0), (29.712254, 106.651895, 417.0)]","[422.0999451317568, 1050.983276612992, 1303.1581380147952, 1358.339446918787, 1365.681822307537, 1276.9614530268054, 595.3442711044953]"
39,965.0,1182.0,987.0,1213.0,"(41.639801, 123.483002, 55.0)","(29.712254, 106.651895, 417.0)","[(41.639801, 123.483002, 55.0), (38.7427, 117.9612, 6761.247524752475), (34.6053, 112.3021, 9016.316831683169), (33.8866, 111.41, 9448.138613861383), (34.111, 108.4603, 9789.0), (32.9568, 107.9526, 9102.0), (31.072, 107.2452, 6573.933333333333), (29.712254, 106.651895, 417.0)]","[375.1321440397438, 791.5551798121994, 840.75283804692, 838.7029356204733, 819.814548976786, 748.8451292046097, 343.4037135738328]"
40,970.0,1027.0,962.0,1015.0,"(19.9349, 110.459, 22.0)","(23.392401, 113.299004, 8.0)","[(19.9349, 110.459, 22.0), (20.734, 111.1, 3583.818181818182), (21.8742, 111.1848, 7498.0), (22.0852, 111.3848, 7498.0), (22.3042, 111.6224, 7163.0), (23.0696, 112.7819, 2240.0), (23.392401, 113.299004, 8.0)]","[348.94393823573347, 895.0503971617597, 1097.028671458102, 1093.1760685732622, 860.0935940404609, 317.83973799927446]"
41,970.0,1030.0,977.0,1041.0,"(25.110313, 102.936743, 2093.0)","(30.31252, 104.441284, 438.0)","[(25.110313, 102.936743, 2093.0), (25.1506, 102.7237, 4877.0), (26.0311, 103.0939, 8161.0), (26.7225, 103.4181, 8870.0), (27.3831, 103.7861, 8870.0), (27.961, 104.089, 8199.0), (29.8346, 104.5271, 2896.0), (30.31252, 104.441284, 438.0)]","[282.18196457826747, 668.0966307881345, 805.1978937837451, 826.9599990211436, 798.6692622125256, 639.8058939795163, 248.81340321425634]"
42,970.0,1053.0,982.0,1061.0,"(24.54400063, 118.1279984, 12.0)","(31.735032, 118.865949, 27.0)","[(24.54400063, 118.1279984, 12.0), (24.8063, 118.4963, 3985.0), (25.233, 118.946, 7155.0), (26.5784, 119.4473, 7498.0), (29.0175, 119.5656, 7211.16), (30.7327, 119.1274, 3769.08), (31.735032, 118.865949, 27.0)]","[402.8333027436832, 835.3395943055393, 888.3913015865155, 892.1815750908492, 734.6433903993134, 298.34682533312343]"
43,970.0,1054.0,972.0,1054.0,"(30.31252, 104.441284, 438.0)","(30.774798, 114.213723, 37.0)","[(30.31252, 104.441284, 438.0), (30.7549, 104.9745, 5090.0), (30.9095, 105.7299, 8359.0), (30.7054, 106.5967, 8870.0), (30.5777, 108.308, 8187.457142857143), (30.7131, 111.227, 4319.714285714286), (30.774798, 114.213723, 37.0)]","[549.0596256606971, 1095.8597466890456, 1157.9961240786306, 1210.578024737142, 1016.5834127312166, 417.20139104435685]"
44,970.0,1054.0,973.0,1052.0,"(22.639299, 113.810997, -1.0)","(30.774798, 114.213723, 37.0)","[(22.639299, 113.810997, -1.0), (22.8243, 113.8086, 4816.0), (23.7294, 113.3939, 7010.0), (25.52, 113.5444, 7498.0), (27.5344, 113.4118, 7498.0), (28.7138, 113.4972, 7140.0), (29.8076, 113.7665, 4941.5), (30.774798, 114.213723, 37.0)]","[358.9789953180107, 786.139355879488, 870.17494219764, 887.4256490664688, 873.2143524554813, 774.2281535176775, 345.4248684925023]"
45,970.0,1054.0,958.0,1044.0,"(36.857201, 117.216003, 22.0)","(30.774798, 114.213723, 37.0)","[(36.857201, 117.216003, 22.0), (35.4605, 116.482, 3757.5), (35.4424, 114.938, 7193.0), (34.4353, 114.836, 7193.0), (33.2249, 114.7174, 7193.0), (31.7777, 114.5242, 4608.285714285715), (30.774798, 114.213723, 37.0)]","[326.151102201431, 783.1276246096708, 911.9705002507171, 913.9530448164796, 864.2478203462929, 405.2887533722907]"
46,970.0,1062.0,975.0,1084.0,"(31.919701, 119.778999, 7.0)","(24.54400063, 118.1279984, 12.0)","[(31.919701, 119.778999, 7.0), (30.0332, 119.3334, 3605.24), (28.6667, 119.0215, 7203.32), (27.3708, 119.4524, 7795.0), (26.339, 119.4096, 7193.0), (25.6305, 118.8635, 7140.0), (24.806, 118.2057, 2423.0), (24.54400063, 118.1279984, 12.0)]","[264.18592222380727, 628.3951488645099, 745.0890040175543, 756.432564860321, 735.1246052867908, 634.7996289614197, 275.227811158098]"
47,970.0,1064.0,959.0,1059.0,"(37.746899, 112.627998, 779.0)","(31.735032, 118.865949, 27.0)","[(37.746899, 112.627998, 779.0), (36.4521, 114.0822, 3931.8888888888887), (35.4008, 115.2138, 7141.388888888889), (33.5157, 114.0538, 7498.0), (32.5981, 115.9831, 7315.0), (32.1188, 117.5044, 3680.35), (31.735032, 118.865949, 27.0)]","[352.12781714175037, 886.452406309061, 1076.0461133442443, 1070.5958975828732, 898.9836637930026, 370.1092903870633]"
48,970.0,1064.0,961.0,1048.0,"(22.608299, 108.171997, 129.0)","(30.31252, 104.441284, 438.0)","[(22.608299, 108.171997, 129.0), (24.2329, 107.2064, 7916.357142857143), (26.0518, 106.4145, 9019.964285714286), (27.8733, 105.4233, 9784.0), (28.4834, 105.0609, 9144.0), (29.5764, 104.4838, 3421.0), (30.31252, 104.441284, 438.0)]","[456.8972817749421, 887.7205307883643, 843.595244576561, 878.8954735460036, 803.0802090548148, 336.95673107195023]"
49,970.0,1065.0,976.0,1069.0,"(22.639299, 113.810997, -1.0)","(30.23609, 120.428865, 7.0)","[(22.639299, 113.810997, -1.0), (22.8379, 114.1739, 3901.0), (23.9408, 114.869, 8016.0), (25.8277, 116.0175, 8108.0), (27.585, 117.1313, 8108.0), (29.0134, 118.8813, 4207.5), (30.23609, 120.428865, 7.0)]","[398.56495586021765, 903.9525012415296, 1038.6028241672789, 1069.1235640304487, 882.673717655435, 346.7654324109532]"
50,970.0,1067.0,968.0,1073.0,"(39.12440109, 117.3460007, 6.0)","(30.23609, 120.428865, 7.0)","[(39.12440109, 117.3460007, 6.0), (37.7433, 117.8349, 6060.0), (36.2792, 118.3803, 8120.666666666667), (35.0799, 117.7299, 8870.0), (34.2641, 118.1034, 8156.416666666667), (32.3536, 119.2345, 4350.638888888889), (30.23609, 120.428865, 7.0)]","[456.87787909164086, 974.3178991125691, 1055.8106071549084, 1059.8128639899694, 876.886180759537, 355.4439039035478]"
51,970.0,1068.0,970.0,1067.0,"(30.774798, 114.213723, 37.0)","(39.509945, 116.41092, 30.0)","[(30.774798, 114.213723, 37.0), (31.1795, 114.103, 4282.0), (31.9906, 114.2411, 8054.0), (33.0529, 114.432, 8108.0), (34.0815, 114.5288, 8108.0), (35.1045, 114.628, 8108.0), (37.6861, 115.6459, 4324.108108108108), (39.509945, 116.41092, 30.0)]","[340.3250228731126, 839.4683897536777, 1003.2189804694361, 993.3544870528242, 975.5983989029227, 811.3473315568094, 325.0278061178398]"
52,970.0,1069.0,1084.0,1187.0,"(30.774798, 114.213723, 37.0)","(22.639299, 113.810997, -1.0)","[(30.774798, 114.213723, 37.0), (30.9297, 114.0713, 2659.0), (29.7575, 113.8367, 7089.6), (28.2814, 113.761, 7803.0), (27.3069, 113.7768, 7803.0), (25.741, 113.9168, 7097.0), (22.7555, 113.425, 2697.0), (22.639299, 113.810997, -1.0)]","[251.53712677503268, 586.0664432824266, 666.6486964708353, 666.4980754368382, 670.7656714000873, 582.6523665118273, 246.26539058513683]"
