,scheduled_departure_time,scheduled_arrival_time,real_departure_time,real_arrival_time,origin_point,end_point,track_points,track_velocities
10,600.0,706.0,600.0,710.0,"(30.774798, 114.213723, 37.0)","(30.31252, 104.441284, 438.0)","[(30.774798, 114.213723, 37.0), (30.6788, 113.5294, 5313.441860465116), (30.6198, 110.1781, 6011.302325581395), (30.5877, 109.2347, 6233.348837209303), (30.5493, 108.3037, 6455.395348837209), (30.2508, 105.9702, 6055.333333333333), (30.1485, 104.5068, 2278.0), (30.31252, 104.441284, 438.0)]","[297.18707511293655, 595.0963146542692, 596.0482586735187, 596.5078178552253, 611.9577598687916, 484.38084846144335, 170.79188731569104]"
11,600.0,707.0,678.0,783.0,"(22.639299, 113.810997, -1.0)","(31.735032, 118.865949, 27.0)","[(22.639299, 113.810997, -1.0), (23.0264, 114.3208, 5265.0), (24.2187, 115.0591, 7224.0), (27.2795, 115.5589, 7498.0), (28.6502, 115.8997, 7498.0), (30.1564, 117.2675, 7147.05), (31.0972, 118.2048, 3916.5), (31.735032, 118.865949, 27.0)]","[409.7793938633515, 858.9606525212561, 926.3816211697136, 862.4630405029942, 754.9184379350974, 630.0157233290583, 260.3599633851463]"
12,600.0,708.0,605.0,720.0,"(30.7403, 117.6856, 19.0)","(23.392401, 113.299004, 8.0)","[(30.7403, 117.6856, 19.0), (28.9981, 116.5842, 4067.642857142857), (27.9513, 117.1965, 7391.333333333333), (27.2165, 116.4315, 7803.0), (26.2405, 115.3963, 7803.0), (25.028, 114.4888, 7803.0), (23.1301, 113.3438, 1288.0), (23.392401, 113.299004, 8.0)]","[330.8784055522359, 728.6840765961326, 781.2226263266313, 764.8025624580109, 746.0125924640226, 603.3103879150842, 238.68340262633805]"
13,600.0,737.0,605.0,740.0,"(23.392401, 113.299004, 8.0)","(36.857201, 117.216003, 22.0)","[(23.392401, 113.299004, 8.0), (23.7562, 114.5985, 6317.0), (24.6684, 114.9451, 9045.0), (27.6384, 115.6633, 9479.0), (29.5199, 116.4445, 9784.0), (34.1861, 117.2365, 9192.625), (35.5058, 117.2265, 5053.0), (36.857201, 117.216003, 22.0)]","[508.2876505186598, 1068.125772692356, 1141.3274424425078, 1205.894408190441, 952.307548545199, 578.2359727204473, 250.33351209687777]"
14,600.0,776.0,604.0,785.0,"(31.198104, 121.33426, 2.0)","(30.31252, 104.441284, 438.0)","[(31.198104, 121.33426, 2.0), (31.1917, 117.4416, 4623.90243902439), (30.7994, 115.2571, 9174.0), (30.5831, 113.6621, 9174.190476190475), (30.5695, 110.7229, 9178.0), (30.4768, 107.4552, 9182.0), (30.0953, 104.5719, 2438.0), (30.31252, 104.441284, 438.0)]","[287.40996553755525, 685.6251104583118, 797.8688634063659, 808.7480759905636, 828.101385980221, 699.304096502013, 280.29706802674616]"
15,600.0,789.0,605.0,801.0,"(40.08010101, 116.5849991, 40.0)","(22.006399, 113.375999, 0.0)","[(40.08010101, 116.5849991, 40.0), (35.5611, 115.6544, 4661.830508474576), (31.247, 114.8608, 9143.728813559324), (30.2868, 114.0074, 9784.0), (28.4639, 113.7349, 9784.0), (27.2672, 113.6589, 9784.0), (25.7382, 113.9944, 9286.333333333334), (22.9838, 113.2032, 4191.0), (22.006399, 113.375999, 0.0)]","[342.6402101431093, 806.2132849305856, 952.3421422441806, 1040.8970881022403, 1112.1759104396763, 1138.9526108944806, 995.2635563412365, 416.35883524089616]"
16,605.0,681.0,621.0,698.0,"(24.54400063, 118.1279984, 12.0)","(31.198104, 121.33426, 2.0)","[(24.54400063, 118.1279984, 12.0), (24.9647, 118.1958, 4290.0), (25.2744, 118.5273, 6066.0), (26.584, 119.8029, 6309.0), (29.1192, 120.8159, 6113.176470588235), (30.2597, 121.0987, 3401.2941176470586), (31.198104, 121.33426, 2.0)]","[399.0214426901867, 866.6529072004055, 900.0551546654211, 847.0561558151253, 706.96187649384, 292.32941083391717]"
17,605.0,681.0,596.0,673.0,"(23.392401, 113.299004, 8.0)","(30.774798, 114.213723, 37.0)","[(23.392401, 113.299004, 8.0), (25.1363, 113.5028, 3691.529411764706), (26.2994, 113.6422, 7075.058823529412), (27.6882, 113.4169, 7498.0), (28.6548, 113.4927, 7102.0), (29.8036, 113.8566, 3833.4117647058815), (30.774798, 114.213723, 37.0)]","[390.0357373135472, 943.7350640998378, 1133.8249731035596, 1156.6702701264069, 973.7572577012694, 397.2126338921316]"
18,605.0,683.0,614.0,695.0,"(24.54400063, 118.1279984, 12.0)","(31.198104, 121.33426, 2.0)","[(24.54400063, 118.1279984, 12.0), (24.4564, 118.1235, 3909.0), (24.7938, 118.2751, 6058.0), (25.752, 119.3855, 6309.0), (27.1136, 119.8889, 6888.0), (28.9824, 120.7844, 6106.8), (30.152, 121.0726, 2982.0), (31.198104, 121.33426, 2.0)]","[303.55190204792854, 721.8843670577302, 851.8425251219995, 917.2959040010842, 878.3400765715999, 656.0515483010855, 261.4973156183718]"
19,605.0,683.0,620.0,715.0,"(23.552, 116.5033, 4.0)","(31.735032, 118.865949, 27.0)","[(23.552, 116.5033, 4.0), (24.8804, 118.3738, 6820.0), (26.3505, 119.5499, 7163.0), (26.8964, 119.5537, 7498.0), (27.8032, 119.6533, 7498.0), (28.8042, 119.6424, 7211.16), (30.587, 119.1746, 3769.08), (31.735032, 118.865949, 27.0)]","[500.5290561749104, 960.281814494431, 965.3788517263547, 1026.5432985094396, 1029.3855452111666, 843.0845215753579, 334.6161814667967]"
20,605.0,688.0,612.0,690.0,"(34.447102, 108.751999, 486.0)","(36.857201, 117.216003, 22.0)","[(34.447102, 108.751999, 486.0), (34.3722, 109.1829, 5288.0), (34.2482, 109.2586, 6233.0), (34.9378, 111.1679, 6590.272727272727), (35.8244, 114.1216, 6231.4), (36.325, 115.5825, 3276.7), (36.857201, 117.216003, 22.0)]","[390.1146958261601, 802.9104786189573, 882.9953347811563, 952.6738974106632, 804.9211268140054, 322.4467813917011]"
21,605.0,689.0,600.0,690.0,"(34.447102, 108.751999, 486.0)","(40.849658, 111.824598, 1076.0)","[(34.447102, 108.751999, 486.0), (36.6643, 109.7523, 3401.1428571428573), (38.5049, 110.6311, 6016.285714285715), (40.4195, 110.5016, 6888.0), (40.5698, 111.5798, 6233.416666666667), (40.8514, 111.8241, 4025.5), (40.849658, 111.824598, 1076.0)]","[315.9258207644232, 742.6712421442663, 926.4305080070001, 967.0016272973282, 788.1181149488856, 320.8015742787142]"
22,605.0,690.0,595.0,678.0,"(19.9349, 110.459, 22.0)","(26.541466, 106.803331, 1127.0)","[(19.9349, 110.459, 22.0), (21.1742, 109.8022, 3722.4545454545455), (21.7983, 109.4668, 7122.909090909091), (22.5188, 108.3772, 7803.0), (23.6421, 107.4281, 7248.565217391304), (24.7937, 107.1822, 4476.391304347826), (26.541466, 106.803331, 1127.0)]","[399.66774265656795, 956.1460065818218, 1133.1098115245609, 1117.4887090027241, 921.5237594601932, 380.666598056776]"
23,605.0,692.0,606.0,694.0,"(30.774798, 114.213723, 37.0)","(24.54400063, 118.1279984, 12.0)","[(30.774798, 114.213723, 37.0), (30.8228, 114.5679, 3345.0), (30.3974, 114.978, 6027.0), (28.8936, 115.7394, 6309.0), (27.7981, 116.486, 6309.0), (26.102, 117.9552, 6096.0), (24.7927, 117.994, 2598.0), (24.54400063, 118.1279984, 12.0)]","[297.7540856877006, 656.1063646937522, 704.7345445171204, 718.9489355424126, 654.6101130068793, 487.7780499205547, 205.7346069450192]"
24,605.0,697.0,600.0,698.0,"(36.361953, 120.088171, 7.0)","(43.996201, 125.684998, 208.0)","[(36.361953, 120.088171, 7.0), (37.9504, 121.1391, 4623.235294117647), (38.8956, 122.4222, 9479.0), (39.3777, 122.7205, 9354.666666666666), (40.034, 123.3926, 9106.0), (41.7959, 124.506, 7904.666666666667), (43.996201, 125.684998, 208.0)]","[370.6047900991831, 941.8243148275362, 1127.4710789732694, 1090.9213836067388, 987.5379595699802, 452.868130208158]"
25,605.0,700.0,615.0,711.0,"(25.110313, 102.936743, 2093.0)","(28.189199, 113.220001, 66.0)","[(25.110313, 102.936743, 2093.0), (24.8983, 102.7728, 4572.0), (25.0026, 103.0523, 7209.0), (25.8098, 104.0841, 7498.0), (26.5949, 106.1496, 7498.0), (27.377, 109.3962, 7498.0), (28.1484, 113.0737, 2309.0), (28.189199, 113.220001, 66.0)]","[267.04332241032586, 620.031622148113, 792.6889426720306, 872.2392044245319, 845.6371876326988, 660.9578018278565, 247.8591756854462]"
26,605.0,700.0,602.0,698.0,"(25.110313, 102.936743, 2093.0)","(28.189199, 113.220001, 66.0)","[(25.110313, 102.936743, 2093.0), (24.8665, 102.898, 4397.0), (25.2874, 103.3815, 7026.0), (25.9513, 104.3256, 7498.0), (26.7401, 106.8308, 7501.428571428572), (27.3896, 109.5172, 7071.625), (27.982, 113.0425, 1654.0), (28.189199, 113.220001, 66.0)]","[357.57723639347194, 834.3468849181012, 974.025492884301, 949.8145341701598, 851.0307186473973, 605.1963686268854, 206.72433978997594]"
27,605.0,703.0,601.0,703.0,"(28.189199, 113.220001, 66.0)","(30.31252, 104.441284, 438.0)","[(28.189199, 113.220001, 66.0), (28.3417, 112.992, 3330.0), (28.5878, 112.3475, 7178.0), (28.7203, 111.8422, 7166.470588235294), (28.8508, 111.3098, 7097.411764705882), (29.0199, 110.605, 7011.088235294118), (30.3016, 104.8037, 3117.0), (30.31252, 104.441284, 438.0)]","[286.6242583827543, 605.668741364072, 657.5931117772793, 676.3170917593374, 674.5617186360194, 543.8405991316512, 207.04734345900758]"
28,605.0,703.0,606.0,706.0,"(29.298001, 90.911951, 3570.0)","(30.558257, 103.945966, 490.0)","[(29.298001, 90.911951, 3570.0), (29.8392, 94.9777, 5909.190476190476), (30.2076, 98.5417, 8068.333333333333), (30.2764, 99.3377, 8548.142857142857), (30.35, 100.2603, 8908.0), (30.4899, 102.6845, 8192.0), (30.3329, 103.7091, 2537.0), (30.558257, 103.945966, 490.0)]","[453.1397238374566, 1109.218981677855, 1357.2561899036732, 1447.451538349425, 1499.1597521248077, 1056.1125539733314, 303.2274081346743]"
29,605.0,706.0,611.0,728.0,"(30.31252, 104.441284, 438.0)","(31.98779, 116.9769, 63.0)","[(30.31252, 104.441284, 438.0), (30.7406, 104.9524, 5151.0), (30.9323, 106.1583, 8153.0), (30.7325, 108.7867, 8870.0), (31.4111, 112.7561, 8870.0), (31.8963, 116.7705, 8376.176470588236), (31.9911, 116.9892, 4369.588235294118), (31.98779, 116.9769, 63.0)]","[295.8050623362262, 666.4974822259273, 738.7445803784784, 738.5045567965763, 632.3545778414435, 445.03692436712834, 183.13474283348384]"
30,605.0,706.0,599.0,702.0,"(29.712254, 106.651895, 417.0)","(22.639299, 113.810997, -1.0)","[(29.712254, 106.651895, 417.0), (27.215, 109.3225, 3784.595238095239), (25.203, 111.3545, 7013.642857142858), (24.9972, 111.557, 7336.547619047619), (23.2361, 111.8276, 7498.0), (23.1833, 112.038, 7102.0), (22.4334, 113.2709, 2644.0), (22.639299, 113.810997, -1.0)]","[408.5598730342424, 995.6921016181124, 1192.1216927227026, 1229.09954456223, 1235.5863535507747, 1047.3426248400738, 435.8663517126966]"
31,605.0,711.0,603.0,717.0,"(30.774798, 114.213723, 37.0)","(30.31252, 104.441284, 438.0)","[(30.774798, 114.213723, 37.0), (30.7176, 113.6861, 5414.266666666666), (30.6502, 110.3754, 6014.133333333333), (30.6092, 109.2753, 6259.533333333333), (30.5369, 107.7478, 6532.2), (30.3994, 105.7256, 6096.0), (30.138, 104.5322, 2263.0), (30.31252, 104.441284, 438.0)]","[283.7469490163073, 568.5270143030995, 569.9827690478733, 570.8750058269283, 576.5727985914197, 455.7921146056621, 164.89161808008944]"
32,605.0,713.0,619.0,716.0,"(22.639299, 113.810997, -1.0)","(31.1434, 121.805, 5.0)","[(22.639299, 113.810997, -1.0), (23.2727, 114.0138, 5989.0), (24.4735, 115.1209, 10005.0), (25.9105, 117.146, 10104.0), (26.962, 118.8972, 10089.0), (28.6493, 120.453, 10104.0), (29.8799, 121.0619, 5867.666666666667), (31.1434, 121.805, 5.0)]","[374.2124627796678, 892.4921933122829, 1060.1176306348943, 1092.7366346544295, 1069.1784650847653, 907.3883427949492, 389.10861226233413]"
33,605.0,717.0,609.0,715.0,"(30.31252, 104.441284, 438.0)","(38.280701, 114.696999, 71.0)","[(30.31252, 104.441284, 438.0), (30.9545, 104.8672, 5616.0), (31.5235, 106.2688, 9060.0), (32.9773, 108.0208, 9487.0), (34.9447, 109.0442, 9479.0), (36.6413, 111.801, 9031.2), (37.532, 113.3428, 4929.0), (38.280701, 114.696999, 71.0)]","[498.6514203913591, 1118.4804977810484, 1243.518681904989, 1212.4199911709043, 983.2146204541194, 672.4207758827757, 277.93654208426096]"
34,605.0,720.0,609.0,725.0,"(23.392401, 113.299004, 8.0)","(30.31252, 104.441284, 438.0)","[(23.392401, 113.299004, 8.0), (23.8018, 112.7727, 5197.0), (24.0785, 112.1461, 9098.0), (25.7324, 110.2136, 9491.2), (27.4165, 108.1863, 9698.6), (28.5655, 105.0156, 9350.0), (29.7545, 104.508, 2362.0), (30.31252, 104.441284, 438.0)]","[329.52435851850004, 682.7676939997713, 717.9122757189994, 740.5775350640864, 775.742777913073, 665.8255675977919, 265.9913845110772]"
35,605.0,723.0,599.0,719.0,"(25.110313, 102.936743, 2093.0)","(31.98779, 116.9769, 63.0)","[(25.110313, 102.936743, 2093.0), (25.3025, 103.3881, 7369.0), (26.5677, 104.8672, 9159.0), (27.6469, 106.8457, 9426.0), (28.6747, 109.0174, 9426.0), (29.8496, 111.6524, 9426.0), (31.3553, 115.8008, 6728.058823529412), (31.98779, 116.9769, 63.0)]","[384.7721820231947, 773.4153115516528, 832.090726368279, 912.3212067668463, 1001.0941821052633, 915.7189032658064, 421.4192802515761]"
36,605.0,728.0,675.0,796.0,"(22.639299, 113.810997, -1.0)","(25.110313, 102.936743, 2093.0)","[(22.639299, 113.810997, -1.0), (22.1191, 113.0714, 4785.0), (21.4721, 111.4883, 10020.0), (21.2447, 110.1167, 10386.0), (21.7691, 109.252, 10394.0), (22.1625, 108.7785, 10058.0), (24.0421, 105.5788, 8535.263157894737), (25.110313, 102.936743, 2093.0)]","[379.8541303042718, 787.1469336779265, 837.7369871496016, 874.6077040865852, 874.6077040865852, 840.805786111309, 410.3616023353621]"
37,605.0,730.0,617.0,738.0,"(30.558257, 103.945966, 490.0)","(31.198104, 121.33426, 2.0)","[(30.558257, 103.945966, 490.0), (30.8997, 105.0139, 7391.0), (30.5656, 107.9703, 10104.0), (30.8667, 111.489, 11555.2), (31.1768, 115.4292, 11308.0), (31.2202, 119.4997, 10466.0), (31.1979, 121.3363, 5384.0), (31.198104, 121.33426, 2.0)]","[424.3807494887866, 927.1796809483272, 1090.4887840000001, 1124.284924, 849.5582981137654, 532.4181347554517, 217.94860773624328]"
38,605.0,733.0,595.0,736.0,"(40.061614, 113.480032, 1046.0)","(28.189199, 113.220001, 66.0)","[(40.061614, 113.480032, 1046.0), (37.1436, 113.4104, 4671.176470588235), (34.7223, 113.3549, 8204.176470588234), (34.7283, 113.5642, 8412.0), (34.1881, 113.7386, 8412.0), (33.2458, 113.6982, 8031.0625), (28.6063, 113.75, 3764.0), (28.189199, 113.220001, 66.0)]","[321.6495109070813, 800.7646577129135, 955.6036301240196, 945.6604448195886, 920.7957027078551, 821.108092954146, 369.4843517476923]"
39,605.0,733.0,599.0,739.0,"(31.1434, 121.805, 5.0)","(23.392401, 113.299004, 8.0)","[(31.1434, 121.805, 5.0), (29.2079, 119.4993, 4743.5), (28.1247, 117.4907, 9182.0), (27.277, 116.5038, 9167.0), (26.4541, 115.053, 9174.0), (24.7832, 114.0994, 9182.0), (23.2496, 113.1554, 2271.0), (23.392401, 113.299004, 8.0)]","[304.0986925006616, 736.6871497966882, 869.0741079010262, 855.4339313196201, 759.0479896601933, 632.389207118564, 292.28949817299093]"
40,605.0,738.0,621.0,756.0,"(30.558257, 103.945966, 490.0)","(30.23609, 120.428865, 7.0)","[(30.558257, 103.945966, 490.0), (30.8198, 104.191, 3795.0), (30.8549, 105.2921, 8138.0), (30.532, 109.6531, 8870.57142857143), (28.0923, 114.0822, 8870.0), (29.0349, 117.6919, 8054.476190476191), (29.7938, 119.4115, 4384.619047619048), (30.23609, 120.428865, 7.0)]","[330.04657120537223, 785.3118164107725, 921.7847704770282, 957.443068371076, 926.7772238139106, 732.111768491215, 296.2580877767527]"
41,605.0,741.0,594.0,729.0,"(34.526497, 113.849165, 146.0)","(22.006399, 113.375999, 0.0)","[(34.526497, 113.849165, 146.0), (34.111, 113.6591, 5060.0), (31.8122, 113.7778, 9038.117647058823), (29.7437, 113.8347, 9784.0), (27.7911, 113.6803, 9784.0), (25.8966, 113.7734, 9071.111111111111), (22.7893, 112.9345, 3597.0), (22.006399, 113.375999, 0.0)]","[354.87008721011034, 703.4270719727741, 703.0353831347938, 735.9833265648977, 770.4954652891579, 678.0568995258178, 289.0663624294276]"
42,605.0,743.0,606.0,743.0,"(23.392401, 113.299004, 8.0)","(37.746899, 112.627998, 779.0)","[(23.392401, 113.299004, 8.0), (24.9366, 113.2352, 5441.333333333334), (25.985, 113.1912, 10574.666666666668), (27.8685, 113.3385, 11308.0), (30.2819, 113.6281, 11308.0), (33.9078, 113.6444, 11308.0), (35.3184, 113.8366, 6401.0), (37.746899, 112.627998, 779.0)]","[364.3534566086909, 906.059309137002, 1114.0373316640328, 1176.4003785562338, 1079.5605576872576, 878.5568958835847, 403.0652376168391]"
43,605.0,768.0,607.0,780.0,"(29.82670021, 121.461998, 6.0)","(45.623402, 126.25, 136.0)","[(29.82670021, 121.461998, 6.0), (31.5653, 121.901, 5155.599999999999), (32.7506, 122.2074, 10005.2), (36.4856, 123.061, 10693.081081081082), (40.3802, 123.6437, 10683.0), (43.6324, 125.4066, 10714.0), (45.2923, 126.2278, 4511.0), (45.623402, 126.25, 136.0)]","[256.2964387656383, 617.6582389864259, 814.4951068424969, 912.764876432531, 889.6971902142192, 650.9606447117407, 220.89502430834318]"
44,605.0,784.0,601.0,794.0,"(31.1434, 121.805, 5.0)","(30.558257, 103.945966, 490.0)","[(31.1434, 121.805, 5.0), (31.2324, 117.5347, 5109.285714285715), (31.2074, 114.3349, 10153.785714285714), (30.6335, 113.993, 10394.304347826086), (30.7013, 110.6153, 10397.652173913044), (30.6824, 107.2725, 10401.0), (30.2642, 104.0847, 2294.0), (30.558257, 103.945966, 490.0)]","[289.9234128962049, 675.42062187291, 782.8365751433109, 830.5334152751172, 902.242781158928, 758.3093888706092, 289.26065682019254]"
45,605.0,786.0,587.0,761.0,"(26.68, 100.246002, 2237.0)","(39.12440109, 117.3460007, 6.0)","[(26.68, 100.246002, 2237.0), (29.0701, 104.2729, 9479.0), (31.3498, 106.0379, 10089.0), (32.9746, 108.1094, 10089.0), (35.5984, 110.2755, 10089.0), (37.8925, 114.7, 10089.0), (38.5085, 115.996, 5508.666666666666), (39.12440109, 117.3460007, 6.0)]","[588.6565164682871, 1271.1888376266388, 1333.1591400690995, 1191.8668505002886, 850.4779764509299, 547.8665589794276, 238.62861411803857]"
46,605.0,788.0,624.0,821.0,"(40.08010101, 116.5849991, 40.0)","(26.541466, 106.803331, 1127.0)","[(40.08010101, 116.5849991, 40.0), (36.6596, 113.7445, 5248.36507936508), (33.1563, 111.1333, 10156.73015873016), (32.9609, 108.1301, 11003.0), (31.0475, 107.3955, 11003.0), (28.7056, 107.0593, 10471.0), (27.5725, 106.9228, 6215.0), (26.541466, 106.803331, 1127.0)]","[351.9883332329122, 833.0597322717248, 973.2740886107058, 988.6032698864043, 843.8500435996006, 617.9210933901572, 270.47163010506745]"
47,605.0,800.0,596.0,795.0,"(28.189199, 113.220001, 66.0)","(45.623402, 126.25, 136.0)","[(28.189199, 113.220001, 66.0), (29.5538, 113.818, 5580.0), (31.4461, 114.1941, 7201.0), (35.4054, 116.9931, 7574.0), (39.6326, 120.4089, 7574.0), (43.5191, 124.0332, 7194.722222222223), (44.9177, 125.4836, 3022.666666666667), (45.623402, 126.25, 136.0)]","[464.16080308383164, 962.9285223084255, 935.2907899605985, 801.9272142172667, 659.689359707782, 561.5942876322755, 267.3090714057556]"
48,605.0,812.0,615.0,829.0,"(40.08010101, 116.5849991, 40.0)","(25.110313, 102.936743, 2093.0)","[(40.08010101, 116.5849991, 40.0), (36.9196, 113.1501, 5256.689655172414), (33.9923, 110.2931, 10173.379310344828), (32.1136, 107.7404, 12222.0), (29.6914, 106.5587, 12222.0), (27.5882, 104.9349, 10119.0), (25.924, 103.2421, 4892.0), (25.110313, 102.936743, 2093.0)]","[318.5408796304885, 762.8770765452599, 889.4081397042688, 942.8775280895989, 971.353695045325, 785.731273407999, 312.1831636627754]"
49,610.0,659.0,612.0,663.0,"(19.9349, 110.459, 22.0)","(23.392401, 113.299004, 8.0)","[(19.9349, 110.459, 22.0), (20.642, 111.0258, 2784.25), (20.9642, 111.2864, 6067.25), (22.2577, 111.7522, 6888.0), (22.699, 112.1497, 6088.0), (23.047, 113.0739, 1669.0), (23.392401, 113.299004, 8.0)]","[315.141483249987, 773.2260191299052, 1020.1461222302713, 1077.8230803385122, 809.7132431713899, 293.9517491832306]"
50,610.0,694.0,601.0,687.0,"(30.31252, 104.441284, 438.0)","(30.774798, 114.213723, 37.0)","[(30.31252, 104.441284, 438.0), (30.7389, 104.9504, 5593.0), (30.9535, 106.0686, 8199.0), (30.6535, 108.0954, 8870.777777777777), (30.7657, 111.7416, 8295.714285714286), (30.7832, 113.4678, 3645.42857142857), (30.774798, 114.213723, 37.0)]","[444.25764232718905, 988.1071077694843, 1063.7163411270924, 852.4803756167125, 577.1077642154157, 244.4942642835004]"
51,610.0,697.0,592.0,686.0,"(25.934669, 119.66318, 4.0)","(23.392401, 113.299004, 8.0)","[(25.934669, 119.66318, 4.0), (25.5698, 119.4644, 2301.0), (24.9543, 118.3486, 7117.0), (24.3335, 117.5562, 7193.0), (23.3638, 115.8344, 7803.0), (23.2587, 114.7165, 7010.0), (23.2223, 113.6584, 2957.0), (23.392401, 113.299004, 8.0)]","[206.52610250363225, 495.5306804480123, 589.8860563522277, 611.000546065059, 612.3202016721109, 529.1818984278373, 226.9807644129377]"
